ESTACION  : SJADF
NOMBRE    : San Juan de Aragón, Cd. de Méx.
ESTADO    : DISTRITO FEDERAL
MUNICIPIO : GUSTAVO A. MADERO
SITUACION : OPERANDO
ORGANISMO : CONAGUA-SIH
LATITUD   : 19.466667
LONGITUD  : -99.066667

           PRECIP   TMAX   TMIN
FECHA      (MM)     (°C)  (°C)
2020/06/17,0,12.5,28
2020/06/18,0,14,29.5
2020/06/19,0,14.5,29.5
2020/06/20,7,14.5,29.5
2020/06/21,20,12,27
2020/06/22,7.8,13.5,23
2020/06/23,6.4,11.5,24
2020/06/24,6.8,13,23.5
2020/06/25,4,13.5,24
2020/06/26,0,14,25
2020/06/27,0,14,27
2020/06/28,0,13,27
2020/06/29,1.4,14,28
2020/06/30,0,14,27
