[URL],[Titulo],[Fecha],[Snippet]
https://www.debate.com.mx/cdmx/Detectan-toma-de-huachicol-en-Gustavo-A.-Madero-20200225-0041.html,Detectan toma de huachicol en Gustavo A. Madero | EL DEBATE,25 Feb 2020,"25 Feb 2020 ... Se localizó una toma clandesita de diesel en la Alcaldía de Gustavo A. ... Lluvia 
en la Ciudad de México deja inundaciones en 5 alcaldías."
https://www.debate.com.mx/cdmx/Frustran-robo-de-transporte-en-Gustavo-A.-Madero-20200223-0121.html,Frustran robo de transporte en Gustavo A. Madero | EL DEBATE,23 Feb 2020,"23 Feb 2020 ... CDMX.- Transportistas detuvieron a un supuesto delincuente y frustraron el robo 
... transportaba lámparas con valor de 30 mil pesos, en Gustavo A. Madero. ... 
Lluvia en la Ciudad de México deja inundaciones en 5 alcaldías."
https://www.debate.com.mx/cdmx/Claudia-Shienbaum-condena-feminicidio-de-Ingrid-fue-desollada-20200211-0084.html,"Claudia Shienbaum, condena feminicidio de Ingrid, fue desollada ...",11 Feb 2020,"11 Feb 2020 ... La Jefa de Gobierno de la Ciudad de México, Claudia Sheinbaum, condenó ... 
de febrero en una vivienda ubicada en la alcaldía Gustavo A. Madero (GAM). ... 
Lluvia en la Ciudad de México deja inundaciones en 5 alcaldías."
https://www.debate.com.mx/cdmx/Hijo-de-Erick-presencio-el-asesinato-de-Ingrid-en-la-CDMX-20200211-0085.html,Hijo de Erick presenció el asesinato de Ingrid en la CDMX | EL ...,11 Feb 2020,"11 Feb 2020 ... Hijo de Erick presenció el asesinato de Ingrid en la CDMX ... quien fue testigo del 
crimen, para que fuera por él a la Alcaldía Gustavo A. Madero, pues le ... Lluvia 
en la Ciudad de México deja inundaciones en 5 alcaldías."
https://www.reforma.com/buscan-potabilizar-mas-agua-de-lluvia/ar1870754,Buscan potabilizar más agua de lluvia,9 Feb 2020,"9 Feb 2020 ... Sacmex busca potabilizar más caudales de lluvia almacenada en presas para 
aumentar el suministro de agua en la CDMX. ... junto con volúmenes pluviales, 
pero hay que evacuarlos para evitar inundaciones sobre las colonias de Chalco 
y Valle de Chalco. ... Detienen a 8 personas en cateos en la GAM."
https://www.debate.com.mx/cdmx/Activan-Alerta-Amarilla-por-fuertes-vientos-en-la-CDMX-20200203-0110.html,Activan Alerta Amarilla por fuertes vientos en la CDMX | EL DEBATE,3 Feb 2020,"3 Feb 2020 ... Activan Alerta Amarilla por fuertes vientos en la CDMX. Por fuertes vientos, 
activan ... Matan a balazos a dos hombres en Gustavo A. Madero. CDMX ... 
Lluvia en la Ciudad de México deja inundaciones en 5 alcaldías. CDMX ..."
https://www.sinembargo.mx/10-02-2020/3728319,Fertilizantes y pesticidas dañan producción y suelo de Chiapas y ...,10 Feb 2020,"10 Feb 2020 ... ... agua, además de aumentar la vulnerabilidad ante inundaciones. ... Tonalá y 
Motozintla ha habido un incremento en las lluvias de hasta 300 ..."
https://www.sinembargo.mx/25-02-2020/3737283,"The Trials of Gabriel Fernández, la serie de Netflix que retrata el ...",25 Feb 2020,"25 Feb 2020 ... ... el muro; dice que sin esa barrera, EU estaría inundado de COVID-19 ... 
Policías de la CdMx evitan que un hombre de 50 años se aviente a ..."
https://www.sinembargo.mx/21-02-2020/3734692,Día Internacional de la Lengua Materna: los datos que debes saber ...,21 Feb 2020,"21 Feb 2020 ... VIDEO: ¿Quién es Pablo Eduardo, el policía de la CdMx que le entró al reto ... 
Lluvias e inundaciones dejan al menos 120 muertos en China; ..."
https://www.sinembargo.mx/21-03-2020/3752970,PC de la CdMx activa la alerta amarilla en al menos 10 alcaldías por ...,21 Mar 2020,"21 Mar 2020 ... 10 serán las demarcaciones afectadas por la fuertes lluvias. ... Benito Juárez, 
Cuauhtémoc, Gustavo A. Madero, Iztacalco, Iztapalapa y Venustiano Carranza. ... 
para evitar inundaciones y mayores problemas de tránsito local."
https://www.debate.com.mx/estados/Pronostico-del-clima-de-hoy-Seguiran-las-lluvias-para-estos-estados-20200312-0016.html,Pronóstico del clima de hoy: Seguirán las lluvias para estos estados ...,12 Mar 2020,"12 Mar 2020 ... Intervalos de chubascos con lluvias puntuales fuertes (25 a 50 litros por metro 
cuadrado): ... Ciudad de México, Guerrero, Oaxaca, Veracruz y Quintana Roo. ... 
Gustavo Díaz Ordaz (Mulege), B.C.S., 31.4; San Juanico (Comondú), B.C.S., ... 
Lluvia en la Ciudad de México deja inundaciones en 5 alcaldías."
https://www.debate.com.mx/cdmx/Detienen-a-jovenes-que-atropellaron-a-mujeres-policias-en-GAM-20200309-0127.html,Detienen a jóvenes que atropellaron a mujeres policías en GAM ...,9 Mar 2020,"9 Mar 2020 ... CDMX.- Mujeres policías fueron atropelladas por dos presuntos jóvenes en 
estado ... en la Alcaldía de Gustavo A. Madero durante la madrugada del sábado
. ... Lluvia en la Ciudad de México deja inundaciones en 5 alcaldías."
https://www.debate.com.mx/cdmx/Policia-muere-en-cumplimiento-de-su-deber-en-GAM-20200325-0327.html,Policía muere en cumplimiento de su deber en GAM | EL DEBATE,25 Mar 2020,"25 Mar 2020 ... Policía muere en cumplimiento de su deber en GAM. La FGE de la ... Lluvia en la 
Ciudad de México deja inundaciones en 5 alcaldías · CDMX ..."
https://www.debate.com.mx/cdmx/Aprovechan-la-pandemia-de-coronavirus-para-saquear-10-tiendas-de-CDMX-20200326-0075.html,Aprovechan la pandemia de coronavirus para saquear 10 tiendas ...,26 Mar 2020,"26 Mar 2020 ... Al menos días tiendas sufrieron intentos de saqueo en la CDMX en crisis por ... 
de la Alcaldía Gustavo A. Madero, en un intento de saque se registró una ... 
Lluvia en la Ciudad de México deja inundaciones en 5 alcaldías."
https://www.excelsior.com.mx/comunidad,COMUNIDAD,"Alistan reapertura de centros religiosos en CDMX. 11/07/2020. 12:59. CDMX 
aplicará 100 mil pruebas más para detectar covid-19. 11/07/2020. 12:44.","Alistan reapertura de centros religiosos en CDMX. 11/07/2020. 12:59. CDMX 
aplicará 100 mil pruebas más para detectar covid-19. 11/07/2020. 12:44."
https://www.debate.com.mx/cdmx/Piden-no-entrar-en-panico-por-coronavirus-en-la-CDMX-20200303-0186.html,Piden no entrar en pánico por coronavirus en la CDMX | EL DEBATE,3 Mar 2020,"3 Mar 2020 ... Secretaría de Salud de la Ciudad de México (@SSaludCdMx) March 3, ... Lluvia 
en la Ciudad de México deja inundaciones en 5 alcaldías."
https://www.excelsior.com.mx/periodico/flip-comunidad/05-03-2020/portada.pdf,Untitled,5 Mar 2020,"5 Mar 2020 ... Económico de la Ciudad de México, Fadlala Akabani, aseguró que en junio 
estará lista la parte dañada del ... día Gustavo A. Madero: un niña de Álvaro 
Obregón co- ... de inteligencia policial. inundaciones por lluvias, y."
https://www.eluniversal.com.mx/metropoli/activan-alerta-amarilla-por-lluvia-en-9-alcaldias-de-la-cdmx,Activan Alerta Amarilla por lluvia en 9 alcaldías de la CDMX,21 Abr 2020,"21 Abr 2020 ... La lluvia afecta mayormente a Álvaro Obregón, Azcapotzalco, ... Benito Juárez, 
Magdalena Contreras, Miguel Hidalgo, GAM y Venustiano Carranza. ... con 
encharcamientos o inundados; conducir con precaución, ya que se ..."
https://www.milenio.com/politica/comunidad/vecinos-san-diego-manzanilla-exigen-apoyo-inundacion,Vecinos de San Diego Manzanilla exigen apoyo por inundación,26 Abr 2020,"26 Abr 2020 ... CDMX · Monterrey · Jalisco · Estado de México · Laguna · Tamaulipas ... Vecinos 
de San Diego Manzanilla exigen apoyo por inundación en viviendas ... por 
inundaciones causadas por las fuertes lluvias del fin de semana. ... de la 
secretaría de Protección Civil y Gestión Integral de Riesgos, Gustavo Ariza ..."
https://www.debate.com.mx/cdmx/En-que-alcaldias-de-la-CDMX-hay-Ley-Seca-20200424-0119.html,¿En qué alcaldías de la CDMX hay Ley Seca? | EL DEBATE,24 Abr 2020,"24 Abr 2020 ... Al menos seis alcaldías de la CDMX han decretado Ley Seca o restringido ... La 
alcaldía Gustavo A. Madero declaró la Ley Seca desde el jueves 23 de abril ... 
Lluvia en la Ciudad de México deja inundaciones en 5 alcaldías."
https://www.sinembargo.mx/29-04-2020/3776831,"Una fuga de agua inunda las calles de Tepito, en CdMx; habitantes ...",29 Abr 2020,"29 Abr 2020 ... La inundación alcanzó entre 40 y 50 centímetros de altura, ocasionando a que 
se filtrara en establecimientos, bodegas, viviendas y el mercado ..."
https://www.eluniversal.com.mx/tag/proteccion-civil,Protección Civil | El Universal,Inundaciones golpean seis municipios de Veracruz · Estados. 2020-06-25,"Inundaciones golpean seis municipios de Veracruz · Estados. 2020-06-25 ... 
Lluvia deja encharcamientos en CDMX; activan alertas en 12 alcaldías · 
Metrópoli."
https://www.debate.com.mx/estados/Comprara-IMSS-seis-hornos-crematorios-20200427-0395.html,Comprará IMSS seis hornos crematorios por emergencia de ...,27 Abr 2020,"27 Abr 2020 ... Ciudad de México.-El IMSS planea gastar 12 ... de 7.5 en CDMX · Lluvia en la 
Ciudad de México deja inundaciones en 5 alcaldías. CDMX ..."
https://www.eluniversal.com.mx/metropoli/cdmx/por-temporada-de-lluvias-en-cdmx-vigilaran-focos-rojos-de-inundacion,"Por temporada de lluvias en CDMX, vigilarán focos rojos de ...",29 May 2020,"29 May 2020 ... El Sistema de Aguas presentó un operativo de lluvias, que contempla el ... Por 
temporada de lluvias en CDMX, vigilarán focos rojos de inundación ... en 
colonias de las alcaldías Venustiano Carranza y Gustavo A. Madero."
https://www.milenio.com/politica/comunidad/lluvia-provoca-inundaciones-calles-miguel-hidalgo,Lluvia provoca inundaciones en calles de la Miguel Hidalgo,6 May 2020,"6 May 2020 ... Fuerte lluvia provoca inundaciones en calles de la alcaldía Miguel Hidalgo ... El 
gobierno de la Ciudad de México activó la alerta naranja para la ... de Coyoacán, 
Gustavo A. Madero y algunas zonas de Benito Juárez."
https://www.eluniversal.com.mx/metropoli/lluvia-deja-encharcamientos-en-cdmx-activan-alertas-en-12-alcaldias,Lluvia deja encharcamientos en CDMX; activan alertas en 12 ...,5 May 2020,"5 May 2020 ... ... solicitan ayuda tras inundaciones en domicilios y supermercados. ... 
Cuauhtémoc, Iztacalco, Iztapalapa, Gustavo A. Madero y Venustiano ..."
https://www.excelsior.com.mx/comunidad/cdmx-se-prepara-para-la-temporada-de-lluvias/1385022,CDMX se prepara para la temporada de lluvias,29 May 2020,"29 May 2020 ... Ya en este mes ha habido al menos dos o tres lluvias importantes en este ... 
contra las inundaciones y los encharcamientos provocados por las lluvias ... 
colonias en las alcaldías Venustiano Carranza y Gustavo A. Madero; ..."
https://www.excelsior.com.mx/comunidad/por-tormenta-activan-alertas-naranja-y-amarilla-en-cdmx/1380185,"Por tormenta, activan alertas naranja y amarilla en CDMX",5 May 2020,"5 May 2020 ... Lluvia y granizo #cdmx #miguelhidalgo #lluvia pic.twitter.com/ ... Iztacalco, 
Iztapalapa, Gustavo A. Madero y Venustiano Carranza. ... Debido a que las 
precipitaciones pueden provocar encharcamientos e inundaciones, ..."
https://www.sinembargo.mx/05-05-2020/3780930,VIDEOS: Tormenta deja inundaciones y árboles caídos en varios ...,5 May 2020,"5 May 2020 ... Ciudad de México, 5 de mayo (SinEmbargo).– Las fuertes lluvias de esta tarde 
dejaron encharcamientos, árboles caídos y problemas viales ..."
https://www.debate.com.mx/cdmx/CDMX-activa-alerta-naranja-y-amarilla-por-tormenta-20200505-0369.html,CDMX activa alerta naranja y amarilla por tormenta | EL DEBATE,5 May 2020,"5 May 2020 ... En el centro y poniente de la CDMX se registran fuertes lluvias que se 
intensificarán las ... Deja tormenta inundaciones en la Miguel Hidalgo ... 
Cuauhtémoc, Iztacalco, Iztapalapa, Gustavo A. Madero y Venustiano Carranza."
https://www.reforma.com/deja-tormenta-inundaciones-en-miguel-hidalgo/ar1936043,Deja tormenta inundaciones en Miguel Hidalgo,5 May 2020,"5 May 2020 ... Vecinos de la Colonia Granada reportaron inundaciones que han llegado a ... El 
Sistema de Aguas de la CDMX (Sacmex) pidió a afectados comunicarse al ... 
Iztacalco,Iztapalapa, Gustavo A. Madero y Venustiano Carranza."
https://www.reforma.com/inicia-sacmex-operativo-para-evitar-inundaciones/ar1954657,Inicia Sacmex operativo para evitar inundaciones,29 May 2020,"29 May 2020 ... El Sistema de Aguas capitalino inició un operativo para atender inundaciones 
durante la temporada de lluvias en la CDMX."
https://www.debate.com.mx/cdmx/Deja-tormenta-inundaciones-en-la-Miguel-Hidalgo--20200505-0361.html,Deja tormenta inundaciones en la Miguel Hidalgo | EL DEBATE,5 May 2020,"5 May 2020 ... Vecinos de la Colonia Granadas reportaron inundaciones que han llegado a 
cubrir las ... El Sistema de Aguas de la CDMX (Sacmex) pidió a afectados ... 
Iztacalco,Iztapalapa, Gustavo A. Madero y Venustiano Carranza."
https://www.milenio.com/politica/comunidad/leon-sapal-adquiere-camion-bomba-evitar-inundaciones,"En León, Sapal adquiere camión bomba para evitar inundaciones",12 May 2020,"12 May 2020 ... En León, Sapal adquiere camión bomba para evitar inundaciones ... GAM se 
acerca a los 7 mil casos de coronavirus; hay 7 mil 450 muertes en CdMx ... de 
León (Sapal), informó que adquirió un camión bomba con el objetivo de prevenir 
inundaciones o en su defecto limpiar más rápido una zona afectada."
https://www.debate.com.mx/cdmx/Muere-motociclista-al-ser-atropellado-en-Gustavo-A.-Madero-20200523-0094.html,Muere motociclista al ser atropellado en Gustavo A. Madero | EL ...,23 May 2020,"23 May 2020 ... CDMX.- Un joven motociclista de 25 años de edad falleció tras derrapar y ser 
atropellado en la Alcaldía de Gustavo A. Madero durante esta mañana. ... Lluvia 
en la Ciudad de México deja inundaciones en 5 alcaldías · CDMX ..."
https://www.debate.com.mx/cdmx/En-donde-estan-ubicados-los-comedores-comunitarios-de-CDMX-20200504-0363.html,En dónde están ubicados los comedores comunitarios de CDMX ...,4 May 2020,"4 May 2020 ... CDMX.- La Secretaría de Inclusión y Bienestar Social (Sibiso) de la Ciudad de ... 
Av. Chapultepec s/n esquina Calle Gustavo Díaz Ordaz, San Gregorio ... Lluvia 
en la Ciudad de México deja inundaciones en 5 alcaldías."
https://www.sinembargo.mx/06-05-2020/3781033,"FOTOS: Fuertes lluvias azotan el municipio de Tehuacán, Puebla ...",6 May 2020,"6 May 2020 ... Fuertes vientos, lluvia y granizo azotaron la tarde de este martes 5 de mayo al 
municipio de ... VIDEOS: Tormenta deja inundaciones y árboles caídos en varios 
puntos de la Ciudad de México ... Por Gustavo De la Rosa."
https://www.reforma.com/reportan-inundaciones-en-hospital-lopez-mateos/ar1952763,Reportan inundaciones en Hospital López Mateos,27 May 2020,"27 May 2020 ... Además de enfrentar falta de insumos, empleados de Hospital Adolfo López 
Mateos lidian con goteras e inundaciones en su espacio de ..."
https://www.debate.com.mx/estados/Fuertes-lluvias-actividad-electrica-y-granizadas-se-preven-esta-noche-en-Mexico-20200529-0313.html,"Fuertes lluvias, actividad eléctrica y granizadas se prevén esta ...",29 May 2020,"29 May 2020 ... Detienen a dos policías acusados de extorsión en Gustavo A. Madero ... Las 
lluvias serán con descargas eléctricas, granizadas y vientos con rachas de ... 
intervalos de chubascos con lluvias puntuales fuertes en la Ciudad de México, ... 
de ríos y arroyos e inundaciones en zonas bajas de dichos estados."
https://www.debate.com.mx/cdmx/Pide-Secretaria-de-Salud-no-visitar-a-mamas-este-10-de-mayo--20200509-0321.html,Pide Secretaría de Salud no visitar a mamás este 10 de mayo | EL ...,9 May 2020,"9 May 2020 ... La Ssa llamó a la población a ser creativa para estar cerca de sus mamás 
emocionalmente. Agencia Reforma. Ciudad de México.-La Secretaría ..."
https://www.milenio.com/politica/comunidad/cdmx-lluvias-dejaron-91-encharcamientos-5-hospitales-inundados,"En CdMx, lluvias dejaron 91 encharcamientos y 5 hospitales ...",9 Jun 2020,"9 Jun 2020 ... Lluvias en CdMx ocasionaron inundaciones en 5 hospitales y 91 ... Benito 
Juárez, Coyoacán, Cuauhtémoc, Gustavo A. Madero y Tlalpan."
https://www.eluniversal.com.mx/metropoli/cdmx/granizada-deja-encharcamientos-e-inundaciones-en-la-cdmx,Granizada deja encharcamientos e inundaciones en la CDMX,8 Jun 2020,"8 Jun 2020 ... ... de la Ciudad de México pidió extremar precauciones ante la serie de 
encharcamientos e inundaciones que han dejado las recientes lluvias."
https://www.excelsior.com.mx/comunidad/estos-son-algunos-de-los-puntos-inundados-en-la-cdmx/1386901,Estos son algunos de los puntos inundados en la CDMX,8 Jun 2020,"8 Jun 2020 ... Además, lluvias de hasta 50 milímetros en Azcapotzalco, Cuauhtémoc y Gustavo 
A. Madero que se mantienen en alerta naranja. La Secretaría ..."
https://www.publimetro.com.mx/mx/noticias/2020/06/08/supermercado-se-inunda-por-intensas-lluvias-en-cdmx.html,Supermercado se inunda por intensas lluvias en CDMX | Publimetro ...,8 Jun 2020,"8 Jun 2020 ... Un supermercado en la delegación Gustavo A. Madero terminó inundado luego 
de las intensas lluvias registradas esta tarde. Decenas de ..."
https://www.reforma.com/afecta-lluvia-y-granizo-a-cdmx/ar1961707,Afecta lluvia y granizo a CDMX,8 Jun 2020,"8 Jun 2020 ... ... de la CDMX, lo que provoca inundaciones y complica la circulación. ... 
tapizadas de granizo en colonias de Iztapalapa, Gustavo A. Madero, ..."
https://www.publimetro.com.mx/mx/noticias/2020/06/22/cdmx-amanece-tormenta-electrica-fuerte-lluvia.html,CDMX amanece con tormenta eléctrica y fuerte lluvia | Publimetro ...,22 Jun 2020,"22 Jun 2020 ... Al menos 12 alcaldías de la CDMX presentaron afectaciones la ... inundaciones 
fueron: Benito Juárez, Cuajimalpa y Gustavo A. Madero."
https://www.milenio.com/politica/comunidad/cdmx-lluvias-dejan-encharcamientos-alcaldias-8-junio,"En CdMx, lluvias dejan al menos 16 encharcamientos en cuatro ...",8 Jun 2020,"8 Jun 2020 ... Lluvias en CdMx dejan al menos 16 encharcamientos en 4 alcaldías ... que las 
más afectadas por los encharcamientos en Gustavo A. Madero, ... y las 
dependencias ya trabajan en esos encharcamientos y inundaciones."
https://www.sinembargo.mx/08-06-2020/3801155,"Alerta para toda la CdMx: lluvias, granizo, rayos y vientos de hasta ...",8 Jun 2020,"8 Jun 2020 ... una intensa granizada se registró en la Ciudad de México y la zona 
metropolitana, ... en las alcaldías Azcapotzalco, Cuauhtémoc y en Gustavo A. 
Madero. ... VIDEOS: Tormenta deja inundaciones y árboles caídos en varios ..."
https://www.debate.com.mx/cdmx/Lluvia-en-la-Ciudad-de-Mexico-deja-inundaciones-en-5-alcaldias-20200622-0114.html,Lluvia en la Ciudad de México deja inundaciones en 5 alcaldías ...,22 Jun 2020,"22 Jun 2020 ... La lluvia en la Ciudad de México provocó inundaciones en cinco ... Coyoacán; 
Cuauhtémoc; Gustavo A. Madero; Iztacalco; Iztapalapa; Miguel ..."
https://www.publimetro.com.mx/mx/noticias/2020/06/09/lluvia-granizo-9-junio-2020.html,Lluvia y granizo en la CDMX este martes 9 de junio de 2020 ...,9 Jun 2020,"9 Jun 2020 ... La dependencia alertó a Gustavo A Madero, Cuauhtémoc, Azcapotzalco, 
Iztapalapa, Iztacalco y Venustiano Carranza por posibles inundaciones ..."
https://www.eluniversal.com.mx/metropoli/cae-fuerte-granizada-en-la-cdmx,Cae fuerte granizada en la CDMX,8 Jun 2020,"8 Jun 2020 ... ... principalmente en las alcaldías Gustavo A. Madero y Cuauhtémoc. ... se 
registraron al menos 10 arterias con inundaciones de consideración ..."
https://www.milenio.com/politica/comunidad/talleres-metro-ticoman-resultan-inundados-lluvas,Talleres del Metro en Ticomán resultan inundados tras lluvias,8 Jun 2020,"8 Jun 2020 ... Tras las fuertes lluvias registradas esta tarde en la Ciudad de México, las ... de 
Transporte Colectivo (STC) Metro en Ticomán resultaron inundados, ... de 
Iztapalapa, Gustavo A. Madero, Benito Juárez y Miguel Hidalgo."
https://www.eluniversal.com.mx/metropoli/cdmx/azcapotzalco-cuauhtemoc-y-gam-en-alerta-roja-tras-granizada,"Azcapotzalco, Cuauhtémoc y GAM, en alerta roja tras granizada",8 Jun 2020,"8 Jun 2020 ... Granizada deja encharcamientos e inundaciones en la CDMX. Personal de la 
Secretaría de Gestión Integral de Riesgos y Protección Civil ..."
https://www.sinembargo.mx/22-06-2020/3809449,Fuertes lluvias y descargas eléctricas despiertan a los habitantes de ...,22 Jun 2020,"22 Jun 2020 ... Autoridades de la CdMx activan Alerta Amarilla por fuertes lluvias en al ... en las 
alcaldías Benito Juárez, Cuauhtémoc y Gustavo A. Madero. ... Por ello, la 
dependencia exhortó a la población a evitar caminos inundados, ..."
https://www.excelsior.com.mx/comunidad/asi-fue-la-intensa-granizada-en-cdmx-capitalinos-comparten-postales/1386970,Así fue la intensa granizada en CDMX; capitalinos comparten ...,8 Jun 2020,"8 Jun 2020 ... Habitantes de alcaldías como Gustavo A. Madero, Benito Juárez, ... al Norte y 
Calzada Ticomán, colonia Tepeyac se registra una inundación."
https://www.reforma.com/reportan-hospitales-covid-afectaciones-por-lluvia/ar1961759,Reportan hospitales Covid afectaciones por lluvia,8 Jun 2020,"8 Jun 2020 ... ... de Noviembre, en CDMX, registran encharcamientos en su interior. ... Gustavo 
A. Madero, explicó que tuvieron el reporte de inundación de ..."
https://www.excelsior.com.mx/comunidad/severa-inundacion-en-la-zona-de-indios-verdes/1386968,Severa inundación en la zona de Indios Verdes,8 Jun 2020,"8 Jun 2020 ... Asi por la fuerte lluvia el paradero de los indios verdes lateral de ... severa en la 
zona de Indios Verdes y en el centro de la Ciudad de México."
https://www.eluniversal.com.mx/metropoli/edomex/edomex-personal-de-proteccion-civil-retira-19-arboles-tras-tormenta,Edomex: Personal de Protección Civil retira 19 árboles tras tormenta,9 Jun 2020,"9 Jun 2020 ... Granizada deja encharcamientos e inundaciones en la CDMX · video ... También 
en avenida Gustavo Baz esquina Reyes Heroles, colonia ..."
https://www.publimetro.com.mx/mx/noticias/2020/06/10/clima-cdmx-hoy-miercoles-10-de-junio-2020.html,Clima CDMX hoy: 10 de junio de 2020 | Publimetro México,10 Jun 2020,"10 Jun 2020 ... La caída de granizo afectó severamente las alcaldías de Cuauhtémoc, 
Azcapotzalco y Gustavo A Madero. Asimismo, reportaron inundaciones en ..."
https://www.excelsior.com.mx/comunidad/tlatelolco-canada-bromean-en-redes-tras-granizada/1386985,"'Tlatelolco, Canadá', bromean en redes tras granizada",8 Jun 2020,"8 Jun 2020 ... El máximo histórico de lluvia en la Ciudad de México es de 119 litros por ... Sur 
esquina con Avenida México, en Coyoacán sufrió una inundación de ... 
Cuauhtémoc y Gustavo A. Madero, naranja en Venustiano Carranza y ..."
https://www.excelsior.com.mx/comunidad/aguacero-causa-20-encharcamientos-en-la-cdmx-hubo-caos-vial/1389696,Aguacero causa 20 encharcamientos en la CDMX; hubo caos vial,23 Jun 2020,"23 Jun 2020 ... Las lluvias matutinas y vespertinas, con vientos y tormenta eléctrica que ... entre 
otras, padecieron encharcamientos e inundaciones en bajo puentes, ... Benito 
Juárez tuvo tres, Azcapotzalco, Gustavo A. Madero y Miguel ..."
https://www.eluniversal.com.mx/metropoli/cdmx/lluvia-de-esta-manana-deja-13-encharcamientos-y-dos-arboles-caidos-en-cdmx,Lluvia de esta mañana deja 13 encharcamientos y dos árboles ...,22 Jun 2020,"22 Jun 2020 ... El Gobierno capitalino informó que la lluvia de esta mañana afectó 12 ... Lluvia 
de esta mañana deja 13 encharcamientos y dos árboles caídos en CDMX ... 
Coyoacán, Cuauhtémoc, Gustavo A. Madero, Iztacalco, Iztapalapa, Miguel ... 
transitar por caminos con encharcamientos o inundados; y conducir con ..."
