[URL],[Titulo],[Fecha],[Snippet]
https://www.excelsior.com.mx/periodico/flip-comunidad/15-05-2013/portada.pdf,Tiene 11 mil fallas la L12,15 May 2013,"15 May 2013 ... ral décimo de distrito en materia ... el jefe de Gobierno de la ciudad de méxico, 
miguel ángel mancera y la embajadora ... federales y del tesorero de Veracruz 
por el escándalo, si cede la ... Gam por supuesto uso fraudulento de programas 
sociales y recursos ... El Túnel Emisor Oriente evitará inundaciones."
https://www.excelsior.com.mx/comunidad/2013/06/20/905045,Lluvia ocasiona accidentes y caos vial en el Valle de México,20 Jun 2013,"20 Jun 2013 ... La lluvia de las últimas horas ha provocado varios accidentes, esta mañana en ... 
circulación, sobre todo en Periférico Norte con dirección al Distrito Federal. ... 
ante las inundaciones que dejaron las lluvias de las últimas horas. ... Cuajimalpa
, Gustavo A. Madero, Magdalena Contreras, Milpa Alta, Tlalpan, ..."
https://www.sinembargo.mx/14-06-2013/655417,Lluvias intensas afectan a 10 delegaciones del DF; provocan ...,14 Jun 2013,"14 Jun 2013 ... Ciudad de México, 14 de junio (SinEmbargo).– Esta tarde se registraron lluvias 
intensas en 10 delegaciones del Distrito Federal, lo que ha ... 19 
encharcamientos e inundaciones en Benito Juárez, GAM, Álvaro Obregón, ..."
https://www.excelsior.com.mx/nacional/2013/06/13/903970,Peña Nieto encabeza puesta en marcha de primeros kilómetros del ...,13 Jun 2013,"13 Jun 2013 ... Durante su gira por Ecatepec de Morelos, Estado de México, el presidente ... ""
Decir que una obra es para evitar inundaciones es decir verdades a medias, ... el 
agua de las lluvias de la delegación Gustavo A. Madero hasta la planta de ... Por 
su parte, el jefe de gobierno del Distrito Federal, Miguel Ángel ..."
https://www.excelsior.com.mx/comunidad/2013/06/14/904145,Lluvia provoca afectaciones viales en 10 delegaciones del DF,14 Jun 2013,"14 Jun 2013 ... Una lluvia fuerte cayó en diez delegaciones del Distrito Federal, informó la 
Unidad Tormenta, del Sistema de Aguas de la Ciudad de México. ... reportes, la 
precipitación pluvial afecta las demarcaciones Gustavo A. Madero, ... Tormenta 
reporta 19 encharcamientos e inundaciones: seis en Benito Juárez, ..."
https://www.excelsior.com.mx/comunidad/2013/06/19/904911,Encharcamientos y afectaciones viales en 11 delegaciones por lluvia,19 Jun 2013,"19 Jun 2013 ... MÉXICO, 19 de junio. ... se registran precipitaciones en Gustavo A. Madero, 
Álvaro Obregón, ... a la población a reportar encharcamientos, inundaciones o 
desazolves y ... A su vez, la Secretaría de Seguridad Pública del Distrito Federal 
... de seguridad"", por lo que el avance es lento debido a las lluvias."
https://www.excelsior.com.mx/comunidad/2013/06/19/904895,ALDF pide evaluar posibles riesgos en edificios de la capital,19 Jun 2013,"19 Jun 2013 ... La Asamblea Legislativa del Distrito Federal (ALDF) pidió al Instituto de ... 
Obregón, Tláhuac, Tlalpan, Xochimilco, Iztapalapa y Gustavo A. Madero. ... a 
sufrir inundaciones, deslaves y caída de árboles a causa de las lluvias, al ... que 
la Ciudad de México cuenta con 835 asentamientos irregulares, donde ..."
http://www.sinembargo.mx/30-06-2013/671659,"Depresiones, tormentas, huracanes, cíclicos en costas mexicanas ...",30 Jun 2013,"30 Jun 2013 ... Desde épocas remotas, México es golpeado cada año por estos ... Por su 
ubicación geográfica, el Distrito Federal, rodeado por una ... se perciben las 
consecuencias en lluvias, torrentes e inundaciones, que ... gustavo-fring ..."
https://www.excelsior.com.mx/periodico/flip-comunidad/14-06-2013/portada.pdf,"Bajo control, deuda pública",14 Jun 2013,"14 Jun 2013 ... paquetes regionales para promover la Ciudad de México y estados vecinos será 
... El titular de la Secretaría de Seguridad Pública del Distrito Federal, ... obras 
públicas que buscan aminorar las inundaciones en época de lluvia >5 ... a nada. 
A los titulares de Iztapalapa, Gustavo A. Madero, Tlalpan y Ál-."
https://www.excelsior.com.mx/periodico/flip-nacional/16-06-2013/16-06-2013_flip-nacional.pdf,Untitled,16 Jun 2013,"16 Jun 2013 ... Año XCVII-Tomo III, Número 34.983- México, D.F. - 84 páginas. 16 de junio ... las 
recientes lluvias causaron ... ha ejercido en lo que va de la administración del 
gobierno federal. ... Gustavo Madero, respecto del sar a los compañeros del PAN
, ... juez Sexto de Distrito, Alejan- mismo pudiera ser con resulta-."
http://www.excelsior.com.mx/comunidad/2013/07/25/910524,Miguel Ángel Mancera impulsa debate sobre la mariguana,25 Jul 2013,"25 Jul 2013 ... En agosto próximo se llevará a cabo en el Distrito Federal un debate acerca de 
... en el que operan para la delegación Iztapalapa y Gustavo A. Madero, ... evitar 
inundaciones en esta zona del oriente de la Ciudad de México."
https://www.excelsior.com.mx/periodico/flip-comunidad/09-07-2013/portada.pdf,Piden revisar al abogado,9 Jul 2013,"9 Jul 2013 ... El Gobierno del Distrito Federal ... Gustavo A. Madero, México Distrito Federal, 
permiso otorgado por la ... ello los riesgos de inundaciones."
http://www.excelsior.com.mx/periodico/flip-nacional/23-07-2013/23-07-2013_flip-nacional.pdf,Untitled,23 Jul 2013,"23 Jul 2013 ... mico del Distrito Federal, al bajo más ordenado por lo me- presentar su libro De 
la ... les Sandoval; Estado de México, como con el gobernador interi-. Eruviel 
Ávila ... za política iba a presidir un año la senadores"", en este caso Gam-. Mesa 
Directiva. ... El gobierno estatal damnificados por inundaciones."
https://www.eleconomista.com.mx/politica/Granizada-provoca-inundaciones-en-Ecatepec-20130831-0008.html,Granizada provoca inundaciones en Ecatepec | El Economista,31 Ago 2013,"31 Ago 2013 ... Además de la fuerte lluvia que generó inundaciones hasta de un metro de ... en 
11 delegaciones del DF, de manera particular en la GAM y la Benito Juárez. ... 
En otros municipios del Valle de México, también se registraron problemas por 
fuerte lluvias. ... Distrito Federal Ecatepec temporada de lluvias."
http://www.sinembargo.mx/31-08-2013/738727,Llueve en 11 delegaciones del Distrito Federal; GAM y Benito ...,31 Ago 2013,"31 Ago 2013 ... GRANIZADA DEJA INUNDACIONES EN ECATEPEC Una fuerte ... del Valle de 
México, también se registraron problemas por fuerte lluvias. ... Llueve en 11 
delegaciones del Distrito Federal; GAM y Benito Juárez las más ..."
http://www.sinembargo.mx/01-08-2013/707583,"en el DF, tras lluvia cae un plafón sobre Periférico",1 Ago 2013,"1 Ago 2013 ... El Gobierno del Distrito Federal iniciará un peritaje para conocer las causas de 
la ... de inundaciones en patios y varias vialidades anegadas en la zona centro 
de este ... El Sistema de Aguas de la Ciudad de México (SACM) reportó la tarde 
de este jueves lluvia fuerte en siete ... Por Gustavo Sosa Núñez."
https://www.excelsior.com.mx/periodico/flip-nacional/18-08-2013/portada.pdf,Reforma energética,18 Ago 2013,"18 Ago 2013 ... Año XCVII-Tomo IV, Número 35,046•México, D.F. •96 páginas. 1 8 de agosto de 
... Distrito Federal, Mauricio ... con todo y lluvia, generó una comprensible ira 
entre miles de ... El presidente del PAN, Gustavo Ma- ... lA inundAción, ocurridA 
El 18 dE AGosto dE 1973, dEjó 25 muErtos y 200 mil dAmnificAdos."
https://www.excelsior.com.mx/comunidad/2013/09/24/911161,Sin sacar ficha... Para solicitar desazolve de drenaje,"CIUDAD DE MÉXICO, 24 de septiembre.- Las coladeras tapadas representan un 
riesgo inminente de inundación durante la temporada de lluvias, por lo que te 
decimos cómo","CIUDAD DE MÉXICO, 24 de septiembre.- Las coladeras tapadas representan un 
riesgo inminente de inundación durante la temporada de lluvias, por lo que te 
decimos cómo ... El Gobierno del Distrito Federal pone a disposición el número ..."
https://www.excelsior.com.mx/nacional/2013/09/30/921052,Estados que acusan a gobiernos por desastres naturales,30 Sep 2013,"30 Sep 2013 ... Además, en cada temporada de huracanes y lluvias, o periodo invernal, ... en el 
Distrito Federal (cinco millones 250 mil 59), Estado de México ... ya que, por 
ejemplo, en el Distrito Federal, las delegaciones Gustavo A, ... Las cinco 
alcaldías son consideradas de alto riesgo de inundación por el Cenapred."
https://www.eleconomista.com.mx/politica/GDF-anuncia-obras-para-garantizar-agua-y-evitar-inundaciones-20130905-0013.html,GDF anuncia obras para garantizar agua y evitar inundaciones | El ...,5 Sep 2013,"5 Sep 2013 ... GDF anuncia obras para garantizar agua y evitar inundaciones ... Iztapalapa, 
Tláhuac, Gustavo A. Madero, Venustiano Carranza y Xochimilco. ... potable, así 
como disminuir los riesgos de inundación en el Distrito Federal. ... Al respecto el 
director del Sistema de Aguas de la Ciudad de México (SACM), ..."
https://www.excelsior.com.mx/comunidad/2013/09/10/917850,Vuelve a pegar una tromba al Distrito Federal; Iztapalapa bajo control,9 Sep 2013,"9 Sep 2013 ... La Secretaría de Seguridad Pública del Distrito Federal (SSP-DF) reportó ... la 
SSP-DF, el jefe de bomberos de la Ciudad de México y otras ... Cuauhtémoc, 
Venustiano Carranza, GAM, Cuajimalpa, Miguel ... La Secretaría de Gobierno 
informó que después de las inundaciones ocurridas en Iztapalapa, ..."
http://www.sinembargo.mx/27-09-2013/3017804,Prensa destaca consecuencias económicas de lluvias | SinEmbargo ...,27 Sep 2013,"27 Sep 2013 ... Los ríos siguen creciendo debido a las lluvias que se han registrado en las 
últimas horas. ... la Ciudad de México, también aparece en varias portadas de la 
prensa. ... con los maestros de la CNTE que permanecen en el Distrito Federal. 
... como fotos principales imágenes de las inundaciones en Guerrero."
http://www.sinembargo.mx/19-09-2013/758500,"México paga su desorden urbano, la corrupción y el cambio ...",19 Sep 2013,"19 Sep 2013 ... DE LA SEQUÍA A LAS INUNDACIONES Desde el 13 de septiembre, ... En dos 
años México pasó de sufrir una sequía, a las lluvias intensas y las ... es un 
ejemplo de prácticas como invasión de zonas federales, cauces, ríos, arroyos ... 
en distintos partidos políticos, el gobierno del Distrito Federal, en varios ..."
http://www.excelsior.com.mx/periodico/flip-comunidad/07-09-2013/portada.pdf,Mujer arrolló a su agresor,7 Sep 2013,"7 Sep 2013 ... La Secretaría de Seguridad Pública del Distrito Federal reportó que entre el 19 ... 
este aspecto méxico tiene en los tianguis una rica y con- ... fueron afectadas con 
inundaciones de hasta dos metros ... Gustavo ruiz lizárraga,."
https://www.excelsior.com.mx/periodico/flip-nacional/30-09-2013/30-09-2013_flip-nacional.pdf,Untitled,30 Sep 2013,"30 Sep 2013 ... tragedias como inundaciones y hundimientos, alerta Conorevi ... tucional (PRI), 
Emilio Gam- ... democrática en México"", expli En el PAN piden ... gobierno 
federal de aprobar Barbosa, refrendó que este hacendaria y financiera. ... la 
movilización magisterial en la capital de la República y el paro de labores."
http://www.sinembargo.mx/27-09-2013/767771,Alerta por lluvias continúa en 9 estados del país; Senado planea ...,27 Sep 2013,"27 Sep 2013 ... Ciudad de México, 27 de septiembre (SinEmbargo). ... Además se reportaron 
inundaciones en tres colonias de las que fueron ... Querétaro, San Luis Potosí, 
Tabasco, Tlaxcala y el Distrito Federal. ... Por Gustavo De la Rosa."
https://www.sinembargo.mx/13-09-2013/753466,Deben invertirse mil 500 mdp en drenaje en Iztapalapa: delegado ...,13 Sep 2013,"13 Sep 2013 ... México, 13 Sep. ... pesos para atender todas las viviendas del Distrito Federal en 
riesgo, en términos de inundaciones, hundimientos y grietas, ..."
https://www.excelsior.com.mx/periodico/flip-nacional/22-09-2013/22-09-2013_flip-nacional.pdf,Untitled,22 Sep 2013,"22 Sep 2013 ... Año XCVII-Tomo V, Número 35,081 México, D.F.. 92 páginas ... Gobierno del 
Distrito Federal presencia física de integrantes ... alto y moderado de sufrir 
inundaciones (se puede adopta la causa de los invaso autopista. ... Jorge Luis 
Preciado dio a conocer que será Gustavo Madero quien presente la."
https://www.excelsior.com.mx/nacional/2013/09/30/921051,Estados en peligro por desastres naturales; omisión y engaño,30 Sep 2013,"30 Sep 2013 ... Las colonias que sufren los estragos de las lluvias, por ubicarse en las ... dentro 
de cauces de arroyos, zonas federales o susceptibles a inundación. ... por 
inclemencias del tiempo, informó Gustavo Ariza Salvatori, director de ... de 
auxilio en 86 municipios (de Puebla, Morelos, México, Tlaxcala y DF) a ..."
https://www.excelsior.com.mx/periodico/flip-comunidad/13-09-2013/13-09-2013_flip-comunidad.pdf,Untitled,13 Sep 2013,"13 Sep 2013 ... inundaciones desde hace más bierno del DF, Héctor Serrano, de diez ... 
utilizarse en el mantenimiento en el Distrito Federal, el titu- del bar."
https://www.excelsior.com.mx/comunidad/2013/09/11/918092,Temporal expulsa a niños de secundaria,11 Sep 2013,"11 Sep 2013 ... CIUDAD DE MÉXICO, 11 de septiembre. ... El recrudecimiento de la temporada 
de lluvias dejó bajo un metro y medio de agua el ... A ocho días de la inundación 
la bajada del agua en algunas aulas descubrió decenas de ... Diputadas 
perredistas reiteraron su solicitud al gobierno federal para declarar ..."
https://www.sinembargo.mx/16-09-2013/756281,"Aerolíneas buscan ""puente aéreo"" para sacar a turistas de Acapulco ...",16 Sep 2013,"16 Sep 2013 ... Ciudad de México, 16 de septiembre (SinEmbargo). ... Autoridades del gobierno 
federal informaron que cerca de 40 mil turistas ... área del puerto de Acapulco 
sufre afectaciones por inundaciones y fallas ... en el puerto de Acapulco y que 
buscan regresar al Distrito Federal por la ... Por Gustavo De la Rosa."
https://www.sinembargo.mx/22-09-2013/762648,Aeropuerto de Acapulco reinicia operaciones después de una ...,22 Sep 2013,"22 Sep 2013 ... El Aeropuerto Internacional de la Ciudad de México (AICM) informó ... Ante la 
inundación registrada en el Aeropuerto de Acapulco, y para ... Después de las 
afectaciones por las intensas lluvias de ""Manuel"" se ... el Distrito Federal, 
después de cancelar operaciones por una semana. ... Gustavo De la Rosa ..."
http://aristeguinoticias.com/2209/mexico/pan-anuncia-iniciativa-para-regular-marchas-en-el-df/,PAN anuncia iniciativa para regular marchas en el DF,22 Sep 2013,"22 Sep 2013 ... PAN anuncia iniciativa para regular marchas en el DF. ... paquete de iniciativas 
de ley para regular las marchas en el Distrito Federal, ... Acción Nacional (PAN), 
Gustavo Madero, sostuvo que esa iniciativa se ... En la Mesa Séptima del Pacto 
por México se atenderá a las reformas del Distrito Federal, tema ..."
http://www.sinembargo.mx/18-09-2013/757823,Edil de Atoyac confirma 18 personas muertas y 30 casas destruidas ...,18 Sep 2013,"18 Sep 2013 ... ""Van a ser tres días de potencial de lluvias de intensas a torrenciales para La 
Paz hasta los Cabos"", indicó. ... que se localiza al sureste de la capital, se 
informa que está inundado totalmente. ... de que los daños en la Autopista del 
Sol y la carretera federal Acapulco-México, ... Por Gustavo Sosa Núñez."
http://www.excelsior.com.mx/periodico/flip-comunidad/14-09-2013/portada.pdf,Acaba figura para arraigos,14 Sep 2013,"14 Sep 2013 ... cia Organizada para el Distrito. Federal. Asimismo, se derogan los artículos ... 
vivido la Ciudad de México en las últimas semanas, los colores ... de 
Conciliación y Arbitraje, Gustavo Corona, ... por las inundaciones del pasa-."
http://www.sinembargo.mx/19-09-2013/758512,PROTECCIÓN CIVIL: BROMA DE MAL GUSTO | SinEmbargo MX,19 Sep 2013,"19 Sep 2013 ... Ciudad de México, 20 de septiembre (SinEmbargo). ... Pero, 28 años después, 
aunque el Distrito Federal parece estar más ... altas debido a las inundaciones 
ocasionadas por el desbordamiento ... Por Gustavo De la Rosa."
http://www.excelsior.com.mx/periodico/flip-nacional/10-09-2013/portada.pdf,Empresarios objetan plan hacendario,10 Sep 2013,"10 Sep 2013 ... Año XCVII-Tomo V, Número 35,069•México, D.F. •84 páginas ... la carretera 
federal 175 que conduce hacia la Costa oaxaqueña, a fin de exigir clases a los 
profesores ... da en la capital de Oaxaca, el ... Estoy muy preocupada por las 
inundaciones que se es- ... Gustavo Madero es el de la desaceleración."
https://aristeguinoticias.com/editorial/2409/mexico/sep-corrige-son-2-mil-escuelas-danadas-por-lluvia-no-43-mil/,"SEP corrige: son 2 mil escuelas dañadas por lluvia… no, 43 mil",24 Sep 2013,"24 Sep 2013 ... SEP corrige: son 2 mil escuelas dañadas por lluvia… no, 43 mil. ... de bardas, 
pérdida de equipos y mobiliarios, y el daño leve únicamente inundaciones. ... 
Expuso que las autoridades federales y locales trabajan en colaboración para ... 
Todo México se encuentra en rojo en el semáforo Covid-19 | Video ..."
https://www.excelsior.com.mx/periodico/flip-nacional/23-09-2013/23-09-2013_flip-nacional.pdf,Untitled,23 Sep 2013,"23 Sep 2013 ... del Instituto Federal de Acceso tener la integridad, estabilidad a la Información (
IFAI). ... Gustavo Madero rechazó que se hubieran ... inglés, las inundaciones 
son el fenómeno que más ha afectado a la población ... en el Estado de México, 
Puebla, Tamaulipas, Guanajuato y el Distrito Federal. Chihuahua."
http://www.excelsior.com.mx/periodico/flip-comunidad/10-09-2013/10-09-2013_flip-comunidad.pdf,Untitled,12 Sep 2013,"12 Sep 2013 ... caseta de cobro de la vía México-Puebla, ... federales explicaron que las ro- la 
presunción, pero no la cer- sa Lobo, Mario Alberto Rodrí- ... situación de lluvias 
está controlada, no se requerirá más ... ocasionaron devastadoras inundaciones 
... LN.621.13.0607 comprobando el capital contable minimo."
http://www.excelsior.com.mx/periodico/flip-nacional/07-09-2013/portada.pdf,Banxico da empujón al consumo,7 Sep 2013,"7 Sep 2013 ... La lluvia que cayó ayer por la tarde provocó inundaciones de hasta dos metros 
en la zona oriente del Valle de México, principalmente en la ... te nacional del 
PAN, Gustavo. Madero Muñoz, indicó ... Distrito Federal. Llegó el."
https://www.excelsior.com.mx/periodico/flip-nacional/09-06-2013/09-06-2013_flip-nacional.pdf,Untitled,"to global, amenazan 46% de inundaciones y deslaves"", in-","to global, amenazan 46% de inundaciones y deslaves"", in- ... del Golfo de 
México, principal- ... Osorio Chong y Luis PRD, y Gustavo Madero y San- bierno 
... pación Ciudadana, de la Secretaría de Gober- en el Distrito Federal, dos en 
realidad."
http://www.sinembargo.mx/22-09-2013/762187,"Conagua avisó, PC no alertó y prensa extranjera acusa ""negligencia""",22 Sep 2013,"22 Sep 2013 ... Ciudad de México, 22 de septiembre (SinEmbargo). ... El Gobierno federal 
rechazó que haya existido dilación o tardanza al ... zonas urbanas se pueden 
registrar inundaciones y encharcamientos, ... Por Gustavo De la Rosa."
https://www.excelsior.com.mx/periodico/flip-dinero/25-09-2013/portada.pdf,Repecos pierden con reforma,25 Sep 2013,"25 Sep 2013 ... México. Foto: eduardo Jiménez/archivo. CReCimiento, en 2014. Teléfonos de ... 
diputado federal, funcionario del. Estado de ... inundaciones, pues se detuvie- ... 
Ya ve, Gustavo Madero ... centaje de capital complementa-."
https://www.sinembargo.mx/05-10-2013/776575,Fuerte lluvia sorprende a los capitalinos; provoca encharcamientos ...,5 Oct 2013,"5 Oct 2013 ... México, 5 Oct. (Notimex).- El Sistema de Aguas del Distrito Federal reportó la 
noche de este sábado lluvia en nueve delegaciones, lo que ..."
https://www.excelsior.com.mx/opinion/frentes-politicos/2013/10/01/921203,Frentes Políticos,1 Oct 2013,"1 Oct 2013 ... Gustavo Madero, líder del PAN, exigió una investigación para verificar si el 
gobierno federal tuvo responsabilidad en las tragedias que se registraron por las 
lluvias. ... “Las leyes se aplican en todos los estados, en México no hay ... ante el 
pleno de la Asamblea Legislativa del Distrito Federal, tras el Primer ..."
https://www.excelsior.com.mx/comunidad/2013/08/02/911729,¿Qué pasó ahí?... Conoce más del Antiguo Palacio del Ayuntamiento,24 Oct 2013,"24 Oct 2013 ... CIUDAD DE MÉXICO, 2 de agosto. ... El inmueble que hoy alberga a las oficinas 
del Gobierno del Distrito Federal cuenta con casi seis siglos de historia. ... tal es 
el caso de incendios, inundaciones, temblores y guerras."
https://www.sinembargo.mx/19-10-2013/789039,El SMN mantiene vigilancia en zona de inestabilidad | SinEmbargo ...,19 Oct 2013,"19 Oct 2013 ... La intensidad de las precipitaciones podría producir inundaciones y ... el 
domingo, lluvias en el Distrito Federal, Estado de México y Morelos."
http://www.excelsior.com.mx/periodico/flip-nacional/04-10-2013/04-10-2013_flip-nacional.pdf,Untitled,13 Oct 2013,"13 Oct 2013 ... La Cámara Nacional de Comercio de la Ciudad de México calculo ... Ugalde 
subrayó que si los go peche, Distrito Federal, bernadores intervienen ... Gustavo 
Madero pidió al Legislativo una reforma político- ... contingencias para 
fenomenos hidrometeorológicos 2013 (Wuvias, inundaciones, huracanes, y."
https://www.sinembargo.mx/21-10-2013/790353,"Alerta roja en Guerrero y Michoacán por ""Raymond""; inician ...",21 Oct 2013,"21 Oct 2013 ... Mientras que la Policía Federal reforzará su presencia en carreteras y la ... Por 
ultimo, comentó que continúan monitoreando las zonas propensas a 
inundaciones o deslaves por si se requiere evacuación. ... con tormentas fuertes 
en Distrito Federal, Guanajuato, Hidalgo, México, ... Por Gustavo De la Rosa."
https://www.sinembargo.mx/17-10-2013/787344,VIDEO muestra el momento en que una joven se suicida al ...,17 Oct 2013,"17 Oct 2013 ... Ciudad de México, 17 de octubre. ... Jamaica de la Línea 9 del Metro, en el 
Distrito Federal, justo cuando el tren llegaba a ese destino. En el ..."
https://www.excelsior.com.mx/comunidad/2013/10/18/924108,Habitan en tres mil hectáreas de riesgo en el DF,18 Oct 2013,"18 Oct 2013 ... CIUDAD DE MÉXICO, 18 de octubre. ... También hay perímetros donde las casas 
son precarias y vulnerables a los efectos climatológicos, como lluvias o deslaves
. ... Quedan pendientes Tlalpan, Gustavo A. Madero, Cuajimalpa, ... En la zona 
lacustre el riesgo es de inundación, pero no se puede ..."
http://www.excelsior.com.mx/periodico/flip-nacional/07-10-2013/portada.pdf,Segob insiste en mica de identidad,7 Oct 2013,"7 Oct 2013 ... de mayor presencia en México y en el mundo. ... lantes) en el Distrito Federal. ... 
las inundaciones en Guerrero y otros estados estaban lle- ... gustavo madero, 
durante el inicio de la campaña de volanteo que tuvo lugar en el."
