Mes,Precipitacion,Temp Min,Temp Max
6.0,0.0,12.0,28.0
10.0,0.0,11.5,26.5
6.0,0.6,13.0,28.0
5.0,5.9,14.5,27.0
6.0,1.2,14.0,24.0
1.0,0.0,4.0,23.0
5.273740698100642,24.254748139620126,11.910611047150963,25.363129650949677
4.0,6.0,9.5,25.0
10.0,0.0,13.0,23.0
5.0,8.7,13.0,28.0
7.5534652763559444,7.533960417093217,15.053465276355945,26.276732638177972
12.0,0.0,6.5,28.5
8.373881553641917,38.24430478997729,14.208706148786028,22.604353074393014
7.0,8.6,13.0,25.0
9.0,0.0,15.0,27.0
5.0,1.0,12.5,28.0
7.74853553373398,10.398242640480776,12.87426776686699,24.87426776686699
9.0,12.5,12.5,26.0
8.0,0.0,12.0,21.0
8.0,0.0,11.0,26.0
6.0,0.0,14.0,28.0
12.0,0.0,10.0,23.5
8.0,0.3,14.0,24.5
6.0,0.0,14.0,28.0
10.0,0.0,8.0,27.0
6.0,4.097914528291145,14.335650524120949,28.0
9.0,3.3,14.5,25.5
9.0,0.0,13.0,24.0
3.0,0.0,13.0,31.0
1.0,2.4,10.0,17.0
4.0,0.0,12.0,29.0
6.0,4.152788930138289,14.274678966513013,28.0
10.0,0.0,12.0,27.5
8.0,11.4,13.5,22.5
3.0,0.0,9.0,29.0
11.0,0.0,9.0,26.0
2.0,0.0,4.0,27.0
5.0,18.4,13.5,25.0
5.714290062946954,9.928583169956777,12.857145031473477,28.571435094420433
4.0,0.0,10.5,29.0
10.0,28.0,14.0,22.0
5.0,0.0,13.0,28.5
8.0,7.4,15.5,26.5
10.0,52.8,11.0,26.0
6.0,3.1,14.0,25.0
7.263765242732688,30.105506097093077,13.631882621366344,25.26376524273269
8.0,3.4,14.0,26.5
7.0,0.0,12.5,25.0
11.0,0.0,11.5,24.5
1.0,0.0,0.0,19.0
11.0,0.0,11.0,25.0
6.0,1.0,14.0,26.0
4.0,0.0,6.0,30.0
2.0,0.0,8.5,26.5
12.0,0.0,3.5,20.5
9.0,0.0,11.5,28.0
10.0,2.2,11.0,25.0
1.0,0.0,5.5,22.5
8.869433953578287,44.238867907156575,12.261132092843425,25.108301860734862
8.0,4.4,15.0,28.0
5.783458173044204,36.88090199517431,14.55413545673895,25.1082709134779
5.0,16.0,15.0,29.5
9.0,0.8,15.5,26.0
11.0,0.0,8.0,24.5
9.0,0.0,15.0,25.0
1.0,0.0,7.5,26.0
11.0,0.0,6.5,22.5
10.0,0.0,11.0,27.0
12.0,3.0,9.0,24.5
10.0,6.3,13.0,27.0
3.0,0.0,9.0,24.5
1.0,0.0,4.5,25.0
11.0,0.0,10.5,20.5
4.0,0.0,14.0,26.5
4.0,7.7,13.5,26.5
2.0,0.0,8.0,26.0
9.0,10.4,14.0,27.0
10.0,0.0,11.0,29.0
6.0,3.5,15.0,28.0
7.998139082732317,21.501488733814146,13.997208624098477,25.498139082732315
4.0,0.0,12.0,32.0
9.932760659714418,9.094135076399814,14.0,25.600859010428373
4.0,35.9,15.0,26.0
9.0,0.0,12.0,25.0
7.0,13.1,14.0,22.0
6.0,1.3,14.0,26.0
7.0,0.0,11.0,24.0
7.0,0.0,12.5,26.5
8.0,4.0,13.0,22.0
4.0,0.0,11.0,30.5
9.0,0.0,13.0,26.0
5.0,4.2,13.5,23.5
7.0,10.5,14.0,24.0
6.0,5.2,13.5,25.0
10.0,6.748905874506409,13.320647053218863,27.0
3.0,0.0,5.5,28.0
12.0,0.0,5.5,26.0
7.0,15.5,14.5,23.0
8.0,22.1,14.0,22.0
4.0,0.0,14.0,30.0
6.0,22.0,14.5,25.0
9.0,0.0,8.5,25.0
6.0,0.0,14.0,24.0
1.0,0.0,6.0,25.0
7.0,22.3,12.5,24.5
4.0,0.0,11.0,31.0
9.0,0.0,12.5,23.0
