Mes,Precipitacion,Temp Min,Temp Max
3.0,0.0,10.5,22.0
7.0,4.131758774012462,12.0,23.658793870062308
9.0,15.5,12.5,26.0
3.0,0.0,12.5,30.0
4.0,0.0,14.0,31.0
4.0,0.0,10.0,31.0
4.0,0.0,11.0,28.0
12.0,0.0,8.0,23.0
10.0,0.0,4.5,23.0
5.0,9.8,13.5,29.0
2.0,0.0,9.0,19.0
5.0,0.0,14.0,27.0
9.0,25.2,12.5,26.5
1.0,0.0,2.0,22.5
8.261366618408712,19.76136661840871,12.0,24.26136661840871
6.0,21.998281686282677,12.0,26.664757429202975
4.0,5.4,12.5,29.0
6.0,0.0,13.0,29.0
5.0,7.3,12.0,25.0
10.0,0.0,9.0,19.0
3.0,0.0,5.0,21.0
7.461160305324091,14.122812213726863,13.730580152662045,21.38348091597227
5.711708817951488,10.5,13.711708817951488,25.288291182048514
12.0,0.0,9.0,24.5
12.0,0.0,8.0,29.0
5.0,0.0,12.0,27.0
6.0,17.9,11.0,22.0
2.0,0.0,6.0,25.0
1.0,0.0,6.0,23.0
8.0,9.5,13.0,24.0
6.0,0.0,10.0,27.0
1.0,0.0,4.0,23.0
9.0,16.8,13.0,22.0
5.0,7.4,17.0,33.5
6.0,6.9,13.5,25.0
4.0,0.0,11.5,22.0
12.0,0.0,9.0,24.0
12.0,0.0,7.0,25.0
6.0,8.3,11.0,27.0
11.0,0.0,3.0,20.0
8.0,0.0,14.0,26.0
12.0,0.0,10.0,26.0
10.0,6.0,14.0,24.0
3.0,0.0,10.5,29.5
3.0,0.0,11.5,29.0
6.0,19.5,14.0,25.5
7.0,3.5,14.0,24.5
7.0,6.8,11.0,24.0
11.0,0.0,8.5,24.0
1.0,0.0,5.0,22.0
10.0,0.0,12.0,24.0
4.0,6.8,12.0,24.0
6.0,10.2,13.0,24.0
4.0,37.3,12.5,30.5
8.0,12.9,14.0,26.0
9.0,7.3,13.0,24.0
9.53078851535006,6.018473109210036,13.0,23.20381722697491
9.0,0.0,14.0,23.5
9.0,0.0,12.0,19.5
8.0,13.6,13.0,27.0
7.0,0.0,11.5,26.5
11.0,0.0,11.0,23.0
10.0,0.0,12.5,26.0
7.0,4.0,12.0,23.0
1.0,16.7,6.0,22.0
1.0,0.0,9.0,25.0
11.0,0.0,12.0,24.0
4.0,0.0,11.0,30.0
8.0,3.2,11.0,25.5
8.0,14.386918390493381,11.717295976233453,22.565408047533094
7.0,0.0,11.0,26.0
10.0,0.0,12.0,26.0
6.0,0.0,14.0,28.0
11.0,0.0,11.5,25.0
2.0,0.0,10.0,24.0
10.0,6.2,12.5,21.0
6.0,14.2,14.0,25.0
12.0,0.0,10.0,26.0
2.0,0.0,5.0,26.0
4.0,1.5,9.0,23.5
5.0,0.0,12.0,28.0
6.0,0.0,13.0,27.0
1.0,0.0,6.5,22.5
8.0,0.0,13.0,27.5
6.0,0.0,10.5,27.0
8.0,2.5,13.0,26.0
5.0,0.0,15.0,29.5
6.0,25.3,14.0,25.5
8.0,35.034138705338464,12.0,23.097565467447964
2.0,0.0,10.0,27.0
7.334780336758406,25.302604606165133,12.332609831620797,26.334780336758406
5.0,9.5,13.0,23.0
8.0,0.0,15.0,29.0
3.0,0.0,7.5,25.0
4.0,1.5,15.0,34.0
1.0,0.0,6.0,21.5
11.0,0.0,9.0,20.5
6.789535686146389,3.163139294156083,13.0,23.894767843073193
9.0,0.0,13.0,21.0
10.0,0.0,12.5,23.5
8.0,12.5,13.0,22.0
1.0,0.0,6.0,24.0
2.0,0.0,8.0,29.0
5.0,3.5,12.5,28.0
12.0,0.0,6.0,22.5
5.0,3.7,14.0,29.5
7.0,2.5,12.0,23.0
7.7724313979176705,26.363458838750603,12.227568602082329,26.829323548438254
8.0,5.8,12.0,26.0
7.0,35.3,11.0,21.0
9.0,33.5,13.0,24.0
8.0,0.01,11.0,26.0
6.0,0.01,14.0,24.0
1.0,0.0,8.0,23.0
9.0,31.6,13.5,22.0
2.0,0.0,9.0,29.0
5.0,1.5,13.0,28.0
12.0,0.0,7.0,13.0
5.0,0.0,13.0,27.5
7.0,13.1,13.0,24.0
10.0,0.0,11.0,22.0
6.0,0.0,13.0,24.0
4.0,0.0,10.0,30.0
6.0,0.0,13.0,31.5
10.0,0.0,10.0,22.5
9.0,18.2,11.5,25.0
1.0,0.0,5.0,22.0
3.0,0.0,9.5,28.0
3.0,0.0,9.0,27.0
10.0,13.5,12.0,25.0
8.0,28.61890468741203,11.357907670481204,27.321046164759398
3.0,0.0,6.5,29.5
4.0,3.5,10.0,25.5
8.0,0.0,12.0,27.0
1.0,0.0,11.0,27.0
6.0,21.9,14.0,21.0
6.0,9.5,13.5,22.5
11.0,0.0,9.5,25.5
9.0,0.0,10.5,23.0
9.0,5.8,14.0,26.5
6.886908584304159,12.492460572286944,12.0,24.98115143071736
9.0,0.0,12.5,24.0
4.0,0.0,13.0,29.0
4.0,4.2,11.0,26.0
2.0,0.0,7.0,26.0
8.199023390259628,54.739989750161186,12.099511695129815,25.0
7.0,0.0,11.0,28.0
3.0,0.0,11.5,31.5
3.1094877469795237,2.473719367448809,8.218975493959046,25.109487746979525
4.0,0.0,10.0,25.5
2.0,0.0,9.0,22.0
10.0,0.0,11.5,26.0
7.0,0.0,10.5,21.0
10.0,12.2,12.0,25.5
6.0,9.7,13.0,24.0
2.0,0.0,6.5,23.5
8.0,33.5,12.0,24.0
6.319720556675674,2.1,11.159860278337836,25.34013972166216
2.0,0.0,5.0,25.0
8.0,0.0,12.5,23.5
1.0,0.0,3.0,23.0
10.0,5.2,12.5,27.0
2.0,0.0,10.0,25.5
9.0,3.3,14.5,25.0
5.0,3.5908146433407375,11.591853566592627,27.545926783296313
12.0,0.0,5.0,24.5
4.0,0.0,10.0,31.0
10.0,23.38077678731005,12.0,25.303416004699983
5.0,0.0,13.5,32.0
5.96509478210282,9.693018956420563,13.0,23.96509478210282
2.0,0.0,9.5,28.0
10.0,4.6,11.0,23.0
5.0,0.0,10.0,27.0
10.0,10.3,12.5,24.5
9.0,0.0,12.5,25.0
7.0,1.5,10.0,23.0
10.0,0.0,10.0,25.0
10.0,0.0,12.5,23.0
11.0,0.0,6.5,25.0
2.0,0.0,10.0,25.0
2.0,0.0,9.0,27.0
10.0,0.0,4.0,23.0
8.0,0.0,13.0,24.5
7.0,16.5,13.0,25.5
9.0,6.2,13.0,25.0
9.440753292137357,54.74485864053278,13.27962335393132,26.118493415725286
5.0,4.7,13.0,30.0
4.0,0.0,12.0,30.0
9.0,3.5,11.0,19.0
5.0,0.0,13.5,31.0
8.0,0.01,12.5,25.0
6.0,3.4,13.0,23.5
9.0,0.0,12.0,24.0
8.0,0.0,12.0,25.0
12.0,0.0,7.0,23.0
10.0,21.5,12.0,26.0
1.0,0.0,6.0,23.0
4.0,0.0,7.0,26.5
4.0,8.8,11.5,30.0
8.0,24.7,11.0,24.0
9.0,3.8,13.5,24.5
6.0,3.3,14.0,24.0
8.0,2.2,11.5,22.5
11.0,0.0,12.0,22.0
1.0,0.0,8.5,21.0
9.0,0.0,13.0,27.0
6.0,0.0,13.0,30.0
7.686786788794522,26.312072073276713,12.313213211205479,26.76509009159589
6.0,3.2,12.0,26.0
2.0,0.0,9.0,24.0
9.0,21.5,12.5,22.5
6.0,14.3,13.0,23.0
2.0,0.0,9.0,24.5
9.0,0.0,11.0,23.0
6.0,3.8,10.0,26.0
8.0,24.5,13.0,21.0
9.0,4.1,12.0,23.5
5.0,0.0,14.0,29.0
10.0,2.5,13.0,24.0
6.6632660220687905,10.42959262427567,13.0,23.33673397793121
8.0,0.0,12.0,25.5
7.0,10.8,13.0,23.0
10.0,4.6,12.0,25.5
6.0,9.8,13.0,26.0
1.0,4.2,4.0,15.0
6.0,30.3,13.5,25.0
7.340578441975505,7.3,12.170289220987753,24.340578441975506
12.0,0.0,7.0,19.0
12.0,0.0,6.0,24.5
11.0,0.0,9.0,24.0
2.0,0.0,7.0,23.0
7.0,7.2,12.0,23.5
2.0,0.0,9.0,26.0
12.0,0.0,7.0,25.0
6.0,0.0,14.0,28.0
8.0,37.9,13.0,21.0
8.0,14.5,12.0,22.0
3.0,0.0,10.0,27.0
12.0,0.0,9.0,24.0
5.0,2.1,13.5,25.0
3.0,0.0,10.0,26.5
6.0,15.8,12.0,22.0
4.0,4.8,13.0,31.0
6.0,0.0,12.0,25.0
8.0,6.202976342176788,12.402976342176789,26.40297634217679
1.0,0.0,5.0,18.5
1.0,0.0,9.0,18.0
6.0,0.0,14.0,32.0
5.0,0.0,15.0,33.0
4.0,0.0,13.0,22.0
3.0,0.0,11.0,28.0
11.0,0.0,4.0,20.0
9.0,0.0,14.0,25.0
8.0,2.6547086619677702,11.559503331526065,25.940496668473934
1.0,0.0,1.0,20.5
6.0,22.5,13.0,22.0
7.0,2.1,11.5,25.0
7.0,13.6,11.0,26.0
6.0,2.8,15.0,30.0
8.0,0.0,11.0,29.0
10.0,24.2,12.0,25.0
7.0,8.738788189579976,12.0,24.399663385994437
8.0,7.3,12.5,25.0
5.0,0.0,13.0,30.0
6.0,2.9,14.0,25.5
10.0,0.0,11.0,25.5
3.0,0.0,11.0,29.0
5.0,0.0,11.0,23.0
4.0,0.0,12.0,30.0
6.0,22.285755066845557,10.057051099597494,27.72856123328861
7.0,4.6,12.0,26.0
6.0,2.5,12.0,15.0
9.0,2.1,14.0,25.5
5.0,0.0,14.0,32.0
10.0,5.2,11.0,26.5
12.0,0.0,8.0,25.0
12.0,0.0,8.0,22.5
1.0,0.0,7.0,22.5
8.0,0.01,11.5,26.0
12.0,0.0,7.0,22.5
3.0,0.0,8.0,24.5
1.0,0.0,6.5,26.0
12.0,0.0,9.5,24.0
12.0,0.0,7.5,23.0
7.0,5.8,13.0,21.0
6.4540220938862864,4.345977906113713,13.0,23.0
5.0,1.2,14.0,31.0
3.0,0.0,7.0,27.0
8.0,26.5,12.0,27.0
9.0,0.0,12.0,25.0
12.0,0.0,9.5,25.0
1.0,0.0,7.0,23.0
5.0,0.0,11.5,28.5
5.0,0.0,14.0,30.5
6.0,4.8,14.5,32.0
9.0,0.0,12.0,28.0
6.0,18.2,11.0,27.0
12.0,0.0,2.5,21.0
5.51324313004132,4.994702747983472,13.52648626008264,32.48675686995868
2.0,0.0,10.0,29.0
8.0,5.8,11.5,24.0
6.0,20.5,12.0,25.0
11.0,0.0,6.5,22.0
3.0,0.0,11.0,22.5
5.0,0.0,11.0,28.0
7.0,4.9,11.0,27.0
6.0,21.935616004915865,12.0,26.59512889435096
8.0,2.5,12.0,24.0
2.0,0.0,9.0,26.0
8.0,0.0,13.0,27.0
2.0,0.0,8.0,25.0
3.0,0.0,12.0,31.0
11.0,0.0,11.5,25.0
7.0,0.0,11.0,25.0
5.0,0.0,13.0,28.0
1.0,0.0,7.0,24.5
7.0,33.4,12.0,25.5
8.0,0.0,13.0,25.0
11.0,0.0,7.0,21.5
1.0,0.0,6.0,24.0
12.0,0.0,7.0,22.5
1.0,0.0,6.0,23.0
6.3375891997791,26.5,13.6624108002209,27.0
8.0,0.01,10.5,26.0
4.0,4.5,11.0,27.0
12.0,0.0,8.0,24.0
7.0,4.5,12.5,22.0
2.0,0.0,10.0,27.5
7.0,4.2,12.0,24.0
8.0,0.0,14.0,21.0
6.0,0.0,16.0,29.5
5.697469274685638,7.0210122901257455,13.046203912028457,25.0
5.0,0.01,14.0,30.5
6.0,0.0,13.0,28.0
6.0,4.2,14.5,25.0
7.0,4.2,12.5,26.0
7.0,9.3,13.5,21.0
9.0,6.2,12.0,25.0
12.0,0.0,6.0,22.5
7.0,6.2,12.0,22.0
3.0,0.0,10.0,27.0
12.0,0.0,4.0,24.0
7.0,5.8,12.0,26.0
8.0,0.0,11.0,25.5
4.0,0.0,11.5,26.5
4.0,12.3,12.0,24.5
7.0,7.3,12.0,24.0
5.0,2.2,13.0,34.0
7.0,6.670558421146533,11.215735964755778,24.0
10.0,0.0,13.0,26.0
11.0,0.0,6.0,25.0
6.0,2.4,10.5,25.5
4.0,8.2,11.0,25.5
8.427992409037634,12.786814422828495,13.427992409037634,27.0
12.0,18.5,9.0,25.0
6.0,0.0,14.0,26.5
8.0,7.5,13.0,22.0
5.0,0.0,10.0,27.0
2.0,0.0,8.0,26.5
6.0,0.0,14.0,31.5
7.0,10.84189293543521,12.979053532282396,23.0
6.0,3.2,14.0,25.0
8.0,27.1,13.0,21.5
8.33119913563176,14.167520345747297,11.582799783907939,23.33119913563176
10.724587574717454,3.585577395395566,10.637706212641273,23.0
7.0,9.1,12.0,24.5
3.0,1.9,10.0,26.0
8.0,12.8,11.0,24.0
3.0,0.0,9.0,26.5
8.0,14.8,14.0,19.5
3.0,0.0,8.0,27.0
1.0,0.0,3.5,14.5
10.0,0.0,9.5,21.0
10.0,4.1,14.0,25.0
12.0,0.0,10.5,26.5
2.0,0.0,10.0,30.0
1.0,0.0,6.0,25.0
8.0,22.5,11.0,25.0
6.695217475782435,27.504782524217564,13.268260841405855,30.725434627732202
1.0,0.0,7.0,23.0
2.0,4.5,9.0,25.5
4.0,0.0,13.0,30.0
5.0,0.0,14.0,30.0
10.0,0.0,8.0,24.5
5.0,0.0,16.0,33.0
11.0,0.0,5.0,22.0
3.0,0.0,10.0,31.0
12.0,0.0,9.0,21.5
10.0,1.5,14.0,25.5
8.0,2.2,13.0,25.5
5.0,0.0,14.0,32.5
9.460738086802682,2.947114295836781,11.0,20.612583303809387
5.0,2.5,11.5,29.0
5.299173600741923,4.131570158590348,13.598347201483845,30.0
7.0,0.0,13.0,28.0
8.0,6.589055518111501,12.0,26.0
7.0,9.956050276301292,13.281316574566237,21.874733701735057
3.0,0.0,11.0,28.0
8.0,6.1,14.0,26.0
8.0,0.0,12.5,26.0
1.0,0.0,7.0,21.0
4.0,0.0,14.0,29.0
11.0,0.0,11.0,25.0
10.0,7.9,13.0,25.5
5.0,4.2361220074153545,13.0,30.0
8.0,3.5,11.0,26.0
4.0,0.0,10.0,20.5
6.0,46.5,13.0,34.0
10.0,0.0,5.0,25.0
9.0,3.7,12.0,25.0
3.0,0.0,10.5,28.5
6.0,0.0,13.0,24.5
3.0,0.0,13.0,36.0
5.0,6.8,11.5,30.0
4.0,0.0,17.0,30.0
6.0,11.4,15.0,30.0
5.0,10.5,13.0,26.0
4.0,0.0,10.0,30.0
9.0,21.5,13.0,25.0
2.0,0.0,9.0,27.5
12.0,0.0,6.5,24.0
9.0,52.6,13.0,29.0
7.0,0.0,12.5,31.0
8.0,0.0,13.0,28.5
1.0,0.0,9.0,24.0
3.0,0.0,13.5,29.5
9.0,0.0,10.5,26.0
6.0,0.0,14.0,29.0
7.0,23.5,13.0,21.5
6.0,3.2,12.0,25.0
3.0,0.0,10.0,25.0
9.0,8.2,13.0,24.0
5.0,0.0,12.0,33.0
5.0,4.4657215332460956,13.0,30.0
6.802182146661513,38.925265645063675,13.060436429332302,28.53847249733694
6.328193972289027,25.103083616626584,13.507709041566459,25.664096986144514
5.0,3.2,11.0,28.0
7.0,12.2,11.0,25.5
10.0,0.0,14.5,26.0
10.0,0.0,11.0,24.0
6.0,6.8,14.0,25.0
1.0,0.0,10.0,25.0
11.0,0.0,9.0,20.0
5.0,0.0,13.0,26.0
6.0,2.5,13.0,22.5
6.0,15.5,14.0,31.0
6.0,23.2,8.0,27.5
10.0,0.0,12.0,26.5
3.0,0.0,10.0,24.5
12.0,0.0,6.0,26.0
8.0,0.0,12.5,26.0
5.0,0.0,13.0,25.5
1.0,0.0,7.0,26.0
8.0,0.0,14.0,25.0
7.0,19.9,13.0,24.0
6.5689802788217,4.7689802788217,14.21550986058915,25.28449013941085
9.0,0.0,14.0,24.5
9.0,0.0,11.0,22.0
3.0,0.0,13.0,28.5
5.0,8.2,13.0,27.0
12.0,0.0,9.0,21.0
3.0,0.0,12.0,29.0
10.0,14.3,11.0,24.0
6.0,5.6,13.0,26.0
9.0,2.5,13.5,20.0
2.0,0.0,10.5,27.0
6.0,15.2,14.0,27.0
9.0,22.2,11.0,23.0
12.0,0.0,7.0,26.0
11.0,0.0,6.5,20.5
6.0,28.2,13.5,32.0
7.0,0.0,12.0,26.5
7.0,16.4,12.0,24.0
9.0,5.7,11.5,26.0
3.0,4.5,8.5,18.5
10.0,0.0,13.0,25.5
1.0,0.0,9.0,24.0
6.0,8.2,14.5,25.5
10.0,0.0,10.5,23.5
4.0,18.3,11.0,27.0
5.0,0.0,13.0,28.0
7.0,5.039870065768377,11.0,27.466233552561256
10.0,13.5,13.0,24.0
5.0,0.0,14.5,31.0
5.0,0.0,14.0,24.0
12.0,0.0,9.0,24.0
5.0,9.72716172728709,10.728382727129114,22.621397121188185
8.0,2.5,14.0,24.0
7.0,0.0,12.0,25.5
9.0,7.5,12.0,24.0
5.0,5.2,12.5,33.0
7.0,0.0,12.0,29.0
8.544242168038128,2.9075148184495667,11.455757831961872,19.0
1.0,0.0,6.5,17.5
6.9997568378428285,9.300048632431436,13.5,21.000364743235757
10.0,12.5,12.0,20.0
3.0,0.0,11.0,33.0
7.0,11.8,12.5,23.0
10.0,0.0,13.0,25.0
7.0,0.0,12.0,26.0
7.0,4.143821153330811,12.140447116672972,23.85955288332703
12.0,0.0,2.5,22.0
6.977224381477213,2.5,12.022775618522786,22.988612190738607
4.0,0.0,14.0,32.0
6.578301379958117,17.048208206054447,13.0,25.921698620041884
5.0,1.8,12.0,25.5
8.0,0.0,11.0,26.5
5.0,8.3,14.0,33.0
10.0,0.0,12.0,26.0
7.0,67.2,12.0,26.5
5.0,3.6,11.5,27.5
8.0,52.7,12.0,25.0
4.0,0.0,12.0,26.0
8.0,0.0,12.0,25.5
6.0,7.2,14.0,23.0
1.0,0.0,8.5,17.5
6.0,21.797628163998155,12.228350834546292,27.456701669092585
11.0,0.0,11.0,24.0
2.0,0.0,5.0,22.5
9.0,0.0,14.0,26.0
11.0,0.0,6.0,18.5
9.0,2.5,14.0,25.5
7.0,13.4,10.0,25.0
12.0,0.0,7.0,22.5
8.0,6.8,13.0,27.0
7.0,4.8,13.0,20.0
6.0,25.94448881118635,14.0,26.305611013982936
6.0,9.2,12.0,25.0
10.0,0.0,13.0,26.0
11.0,0.0,6.0,25.0
2.0,0.0,9.0,27.0
2.0,0.0,9.5,27.0
1.0,0.01,4.0,16.0
5.663563176572134,9.637367870456226,12.336436823427867,25.336436823427867
6.0,6.7,13.0,25.5
1.0,0.0,7.0,23.5
5.0,0.0,11.0,30.0
9.0,0.0,12.5,26.0
4.0,0.0,13.0,30.0
5.0,24.1,12.0,24.0
6.0,38.2,13.0,28.5
12.0,0.0,8.0,26.5
4.0,0.0,11.0,27.0
7.0,13.8,13.5,20.0
4.0,0.0,10.0,31.0
3.0,0.0,13.0,35.0
7.0,11.5,12.0,24.5
2.0,0.0,6.0,17.5
2.0,0.0,10.0,29.0
3.0,0.0,9.0,28.0
1.0,0.0,4.0,22.0
5.0,0.0,15.0,27.5
11.0,0.0,10.5,25.0
5.0,0.0,12.0,27.0
11.832591053342894,18.444197017780965,9.167408946657106,24.944197017780965
9.0,0.0,12.0,21.0
11.0,0.0,6.0,24.0
10.0,2.3,11.0,22.5
12.0,0.0,7.0,23.0
11.0,0.0,10.0,23.0
2.0,0.0,10.0,32.0
3.0,0.0,10.0,27.0
7.0,6.2,11.0,26.0
10.0,0.0,11.0,24.0
7.0,6.404780336980882,11.341300561634803,24.634797753460784
1.0,2.1,9.5,17.0
11.0,0.0,5.5,22.0
5.0,0.0,13.0,29.0
8.0,0.0,12.0,23.0
7.0,0.0,13.0,23.5
9.0,5.2,11.0,26.0
4.0,0.0,14.0,28.5
3.0,0.0,8.0,25.0
11.0,0.0,11.0,22.0
7.0,13.2,11.0,20.5
6.0,3.6,13.0,30.0
2.0,0.0,11.0,25.5
5.0,0.01,12.5,26.0
4.0,0.0,10.0,27.0
5.0,4.692874789953052,13.0,30.0
12.0,0.0,3.0,24.0
11.0,0.0,12.0,23.0
1.0,0.0,9.0,23.0
6.0,22.3,12.0,27.0
2.0,0.0,7.0,24.5
5.0,0.0,14.0,32.5
5.0,7.5,12.0,22.5
11.0,0.0,7.0,24.5
1.0,0.0,6.5,23.5
4.011701293682849,7.442394159106148,10.758775970262137,29.258775970262136
7.0,0.0,13.0,23.5
10.0,0.0,12.0,22.5
8.0,2.5,13.5,25.0
9.0,0.0,13.0,25.0
7.0,0.0,11.0,23.5
3.0,0.0,13.0,33.0
11.0,0.0,9.0,26.5
5.413351284837404,8.260890085655827,10.804450428279134,27.293324357581298
7.0,13.5,13.0,26.0
7.0,0.0,12.0,27.0
7.0,0.0,12.0,28.0
5.0,3.6091752548472527,12.467889630927278,27.967889630927278
2.0,0.0,6.0,26.0
3.874030282207014,7.531880316565441,10.65552271165526,29.155522711655262
1.0,0.0,6.0,26.0
11.0,1.5,9.0,24.5
2.0,0.0,5.5,22.0
2.0,0.0,9.5,28.0
7.0,1.5,13.0,25.0
3.0,5.2,11.0,29.5
11.0,0.0,8.0,25.0
8.0,2.2,12.0,19.0
2.0,0.0,4.5,26.0
12.0,0.0,8.5,25.0
7.0,2.2,13.0,25.0
7.0,24.58061948730314,12.168754240536046,20.876565680402035
9.0,8.0,14.0,27.0
1.0,0.0,5.0,23.0
4.0,2.5,11.0,23.5
7.875412597451098,14.162953857196209,11.43770629872555,22.688531493627746
4.0,4.7,10.0,26.0
9.0,0.0,13.0,24.0
7.0,4.503858432436602,12.120176959454247,26.0
4.0,0.0,12.0,30.5
7.0,8.5,13.0,25.0
