Fecha,Alcaldía,Precipitación,Temperatura Mínima,Temperatura Máxima,Inundación,Creación,Actualización
2010-06-09,Alcaldia object (101),0.00,12.50,30.00,0,2020-07-12 08:36:35+00:00,
2010-06-10,Alcaldia object (101),0.00,12.50,30.00,0,2020-07-12 08:36:35+00:00,
2010-06-11,Alcaldia object (101),2.90,15.00,29.50,0,2020-07-12 08:36:35+00:00,
2010-06-12,Alcaldia object (101),0.00,15.00,28.00,0,2020-07-12 08:36:35+00:00,
2010-06-13,Alcaldia object (101),0.00,14.00,28.00,0,2020-07-12 08:36:35+00:00,
2010-06-14,Alcaldia object (101),2.30,14.00,28.00,0,2020-07-12 08:36:35+00:00,
2010-06-15,Alcaldia object (101),0.00,12.00,28.00,0,2020-07-12 08:36:35+00:00,
2010-06-16,Alcaldia object (101),0.00,15.00,24.00,0,2020-07-12 08:36:35+00:00,
2010-06-17,Alcaldia object (101),1.00,15.00,22.00,0,2020-07-12 08:36:35+00:00,
2010-06-18,Alcaldia object (101),0.00,14.50,24.50,0,2020-07-12 08:36:35+00:00,
2010-06-19,Alcaldia object (101),8.60,14.00,30.00,0,2020-07-12 08:36:35+00:00,
2010-06-20,Alcaldia object (101),0.00,13.50,27.50,0,2020-07-12 08:36:35+00:00,
2010-06-21,Alcaldia object (101),7.90,14.00,28.00,0,2020-07-12 08:36:35+00:00,
2010-06-22,Alcaldia object (101),0.30,14.00,29.00,0,2020-07-12 08:36:35+00:00,
2010-06-23,Alcaldia object (101),2.80,12.50,29.00,0,2020-07-12 08:36:35+00:00,
2010-06-24,Alcaldia object (101),2.50,14.00,25.50,0,2020-07-12 08:36:35+00:00,
2010-06-25,Alcaldia object (101),0.00,12.50,28.00,0,2020-07-12 08:36:35+00:00,
2010-06-26,Alcaldia object (101),0.00,14.00,29.50,0,2020-07-12 08:36:35+00:00,
2010-06-27,Alcaldia object (101),0.00,13.50,29.50,0,2020-07-12 08:36:35+00:00,
2010-06-28,Alcaldia object (101),0.00,14.00,29.50,0,2020-07-12 08:36:35+00:00,
2010-06-29,Alcaldia object (101),0.00,14.50,26.00,0,2020-07-12 08:36:35+00:00,
2010-06-30,Alcaldia object (101),0.00,16.00,27.00,0,2020-07-12 08:36:35+00:00,
2010-07-01,Alcaldia object (101),0.00,15.00,25.00,0,2020-07-12 08:36:35+00:00,
2010-07-02,Alcaldia object (101),0.00,16.00,28.00,0,2020-07-12 08:36:35+00:00,
2010-07-03,Alcaldia object (101),0.50,15.00,25.00,0,2020-07-12 08:36:35+00:00,
2010-07-04,Alcaldia object (101),7.50,12.50,27.00,0,2020-07-12 08:36:35+00:00,
2010-07-05,Alcaldia object (101),6.00,13.50,26.50,0,2020-07-12 08:36:35+00:00,
2010-07-06,Alcaldia object (101),18.50,13.50,27.50,1,2020-07-12 08:36:35+00:00,
2010-07-07,Alcaldia object (101),22.00,14.00,25.00,0,2020-07-12 08:36:36+00:00,
2010-07-08,Alcaldia object (101),5.00,14.50,22.00,0,2020-07-12 08:36:36+00:00,
2010-07-09,Alcaldia object (101),40.10,14.50,25.00,0,2020-07-12 08:36:36+00:00,
2010-07-10,Alcaldia object (101),21.10,14.00,24.00,0,2020-07-12 08:36:36+00:00,
2010-07-11,Alcaldia object (101),0.00,13.50,24.50,0,2020-07-12 08:36:36+00:00,
2010-07-12,Alcaldia object (101),1.50,12.50,26.00,0,2020-07-12 08:36:36+00:00,
2010-07-13,Alcaldia object (101),0.00,13.00,26.00,0,2020-07-12 08:36:36+00:00,
2010-07-14,Alcaldia object (101),1.70,12.50,23.50,0,2020-07-12 08:36:36+00:00,
2010-07-15,Alcaldia object (101),0.00,11.00,25.50,0,2020-07-12 08:36:36+00:00,
2010-07-16,Alcaldia object (101),0.00,12.50,25.00,0,2020-07-12 08:36:36+00:00,
2010-07-17,Alcaldia object (101),0.00,12.00,26.00,0,2020-07-12 08:36:36+00:00,
2010-07-18,Alcaldia object (101),9.50,12.00,26.00,0,2020-07-12 08:36:36+00:00,
2010-07-19,Alcaldia object (101),0.00,15.00,25.00,0,2020-07-12 08:36:36+00:00,
2010-07-20,Alcaldia object (101),9.00,14.00,23.00,0,2020-07-12 08:36:36+00:00,
2010-07-21,Alcaldia object (101),0.00,13.50,24.00,0,2020-07-12 08:36:36+00:00,
2010-07-22,Alcaldia object (101),10.30,13.00,19.50,0,2020-07-12 08:36:36+00:00,
2010-07-23,Alcaldia object (101),14.60,14.50,20.00,0,2020-07-12 08:36:36+00:00,
2010-07-24,Alcaldia object (101),22.00,14.00,17.00,0,2020-07-12 08:36:36+00:00,
2010-07-25,Alcaldia object (101),14.00,13.50,20.00,0,2020-07-12 08:36:36+00:00,
2010-07-26,Alcaldia object (101),0.00,14.00,22.00,0,2020-07-12 08:36:36+00:00,
2010-07-27,Alcaldia object (101),2.80,13.50,26.00,0,2020-07-12 08:36:36+00:00,
2010-07-28,Alcaldia object (101),10.50,14.00,21.00,0,2020-07-12 08:36:36+00:00,
2010-07-29,Alcaldia object (101),0.00,13.00,25.00,0,2020-07-12 08:36:36+00:00,
2010-07-30,Alcaldia object (101),24.20,11.00,25.50,0,2020-07-12 08:36:36+00:00,
2010-07-31,Alcaldia object (101),0.00,11.00,23.50,0,2020-07-12 08:36:36+00:00,
2010-08-01,Alcaldia object (101),0.00,10.50,25.50,0,2020-07-12 08:36:36+00:00,
2010-08-02,Alcaldia object (101),6.30,12.00,27.00,0,2020-07-12 08:36:36+00:00,
2010-08-03,Alcaldia object (101),0.00,13.00,26.00,0,2020-07-12 08:36:36+00:00,
2010-08-04,Alcaldia object (101),1.00,14.00,25.00,0,2020-07-12 08:36:36+00:00,
2010-08-05,Alcaldia object (101),0.50,12.00,25.00,0,2020-07-12 08:36:36+00:00,
2010-08-06,Alcaldia object (101),0.00,12.00,26.00,0,2020-07-12 08:36:36+00:00,
2010-08-07,Alcaldia object (101),27.30,14.00,27.50,0,2020-07-12 08:36:36+00:00,
2010-08-08,Alcaldia object (101),1.50,14.50,27.00,0,2020-07-12 08:36:36+00:00,
2010-08-09,Alcaldia object (101),4.50,15.50,26.00,0,2020-07-12 08:36:36+00:00,
2010-08-10,Alcaldia object (101),0.00,14.00,27.50,0,2020-07-12 08:36:36+00:00,
2010-08-11,Alcaldia object (101),21.50,14.00,27.50,0,2020-07-12 08:36:36+00:00,
2010-08-12,Alcaldia object (101),7.70,12.50,24.00,0,2020-07-12 08:36:36+00:00,
2010-08-13,Alcaldia object (101),2.00,13.00,24.50,0,2020-07-12 08:36:36+00:00,
2010-08-14,Alcaldia object (101),0.00,14.00,24.00,0,2020-07-12 08:36:36+00:00,
2010-08-15,Alcaldia object (101),0.80,12.50,26.00,0,2020-07-12 08:36:36+00:00,
2010-08-16,Alcaldia object (101),0.00,13.00,23.00,0,2020-07-12 08:36:36+00:00,
2010-08-17,Alcaldia object (101),7.80,15.00,22.50,0,2020-07-12 08:36:36+00:00,
2010-08-18,Alcaldia object (101),17.30,14.50,26.00,0,2020-07-12 08:36:36+00:00,
2010-08-19,Alcaldia object (101),1.00,14.00,25.00,0,2020-07-12 08:36:36+00:00,
2010-08-20,Alcaldia object (101),0.00,13.00,25.50,0,2020-07-12 08:36:36+00:00,
2010-08-21,Alcaldia object (101),18.20,12.00,24.00,0,2020-07-12 08:36:36+00:00,
2010-08-22,Alcaldia object (101),0.00,12.50,23.00,0,2020-07-12 08:36:36+00:00,
2010-08-23,Alcaldia object (101),0.00,11.00,22.50,0,2020-07-12 08:36:36+00:00,
2010-08-24,Alcaldia object (101),6.00,10.50,26.00,0,2020-07-12 08:36:36+00:00,
2010-08-25,Alcaldia object (101),0.00,10.50,21.50,0,2020-07-12 08:36:36+00:00,
2010-08-26,Alcaldia object (101),0.00,14.00,22.50,0,2020-07-12 08:36:36+00:00,
2010-08-27,Alcaldia object (101),0.00,12.50,21.50,0,2020-07-12 08:36:36+00:00,
2010-08-28,Alcaldia object (101),1.80,13.50,26.00,0,2020-07-12 08:36:36+00:00,
2010-08-29,Alcaldia object (101),0.00,12.50,25.00,0,2020-07-12 08:36:36+00:00,
2010-08-30,Alcaldia object (101),0.00,14.00,24.00,0,2020-07-12 08:36:36+00:00,
2010-08-31,Alcaldia object (101),0.00,14.00,27.00,0,2020-07-12 08:36:36+00:00,
2010-09-01,Alcaldia object (101),0.00,13.50,26.00,0,2020-07-12 08:36:36+00:00,
2010-09-02,Alcaldia object (101),6.10,13.00,27.00,0,2020-07-12 08:36:36+00:00,
2010-09-03,Alcaldia object (101),0.00,14.50,26.00,0,2020-07-12 08:36:36+00:00,
2010-09-04,Alcaldia object (101),20.00,14.50,23.00,0,2020-07-12 08:36:36+00:00,
2010-09-05,Alcaldia object (101),5.90,14.50,19.00,0,2020-07-12 08:36:36+00:00,
2010-09-06,Alcaldia object (101),0.30,14.00,22.00,0,2020-07-12 08:36:36+00:00,
2010-09-07,Alcaldia object (101),0.00,14.00,24.00,0,2020-07-12 08:36:36+00:00,
2010-09-08,Alcaldia object (101),0.00,14.00,26.50,0,2020-07-12 08:36:36+00:00,
2010-09-09,Alcaldia object (101),5.50,13.50,27.00,0,2020-07-12 08:36:36+00:00,
2010-09-10,Alcaldia object (101),0.00,13.00,26.00,0,2020-07-12 08:36:36+00:00,
2010-09-11,Alcaldia object (101),0.60,13.00,27.00,0,2020-07-12 08:36:36+00:00,
2010-09-12,Alcaldia object (101),0.00,14.00,24.00,0,2020-07-12 08:36:36+00:00,
2010-09-13,Alcaldia object (101),0.00,12.00,26.00,0,2020-07-12 08:36:36+00:00,
2010-09-14,Alcaldia object (101),2.50,13.00,24.50,0,2020-07-12 08:36:36+00:00,
2010-09-15,Alcaldia object (101),0.00,13.50,25.50,0,2020-07-12 08:36:36+00:00,
2010-09-16,Alcaldia object (101),0.00,13.00,27.00,0,2020-07-12 08:36:36+00:00,
2010-09-17,Alcaldia object (101),6.40,14.50,22.00,0,2020-07-12 08:36:36+00:00,
2010-09-18,Alcaldia object (101),8.80,14.50,21.00,0,2020-07-12 08:36:36+00:00,
2010-09-19,Alcaldia object (101),0.00,14.00,24.00,0,2020-07-12 08:36:36+00:00,
2010-09-20,Alcaldia object (101),0.00,14.00,25.00,0,2020-07-12 08:36:36+00:00,
2010-09-21,Alcaldia object (101),0.00,13.00,26.00,0,2020-07-12 08:36:36+00:00,
2010-09-22,Alcaldia object (101),1.00,12.00,27.00,0,2020-07-12 08:36:36+00:00,
2010-09-23,Alcaldia object (101),0.00,14.00,27.00,0,2020-07-12 08:36:36+00:00,
2010-09-24,Alcaldia object (101),1.80,14.00,24.00,0,2020-07-12 08:36:36+00:00,
2010-09-25,Alcaldia object (101),0.00,13.00,22.00,0,2020-07-12 08:36:36+00:00,
2010-09-26,Alcaldia object (101),0.00,11.00,24.50,0,2020-07-12 08:36:36+00:00,
2010-09-27,Alcaldia object (101),0.00,11.00,20.00,0,2020-07-12 08:36:36+00:00,
2010-09-28,Alcaldia object (101),0.00,14.00,24.00,0,2020-07-12 08:36:36+00:00,
2010-09-29,Alcaldia object (101),0.00,6.50,26.00,0,2020-07-12 08:36:36+00:00,
2010-09-30,Alcaldia object (101),0.00,6.00,23.50,0,2020-07-12 08:36:36+00:00,
2010-10-01,Alcaldia object (101),0.00,5.50,25.00,0,2020-07-12 08:36:36+00:00,
2010-10-02,Alcaldia object (101),0.00,5.50,24.50,0,2020-07-12 08:36:36+00:00,
2010-10-03,Alcaldia object (101),0.00,4.50,22.00,0,2020-07-12 08:36:36+00:00,
2010-10-04,Alcaldia object (101),0.00,5.50,24.00,0,2020-07-12 08:36:36+00:00,
2010-10-05,Alcaldia object (101),0.00,6.00,24.00,0,2020-07-12 08:36:36+00:00,
2010-10-06,Alcaldia object (101),0.00,10.00,23.00,0,2020-07-12 08:36:36+00:00,
2010-10-07,Alcaldia object (101),0.00,10.50,25.00,0,2020-07-12 08:36:36+00:00,
2010-10-08,Alcaldia object (101),0.00,10.00,26.00,0,2020-07-12 08:36:36+00:00,
2010-10-09,Alcaldia object (101),0.00,9.50,25.50,0,2020-07-12 08:36:36+00:00,
2010-10-10,Alcaldia object (101),0.00,9.00,28.00,0,2020-07-12 08:36:36+00:00,
2010-10-11,Alcaldia object (101),0.00,9.00,29.00,0,2020-07-12 08:36:36+00:00,
2010-10-12,Alcaldia object (101),0.00,11.00,29.00,0,2020-07-12 08:36:37+00:00,
2010-10-13,Alcaldia object (101),0.00,9.00,24.00,0,2020-07-12 08:36:37+00:00,
2010-10-14,Alcaldia object (101),0.00,8.00,20.00,0,2020-07-12 08:36:37+00:00,
2010-10-15,Alcaldia object (101),0.00,4.50,23.00,0,2020-07-12 08:36:37+00:00,
2010-10-16,Alcaldia object (101),0.00,4.50,26.50,0,2020-07-12 08:36:37+00:00,
2010-10-17,Alcaldia object (101),0.00,6.50,26.50,0,2020-07-12 08:36:37+00:00,
2010-10-18,Alcaldia object (101),0.00,7.00,27.00,0,2020-07-12 08:36:37+00:00,
2010-10-19,Alcaldia object (101),0.00,8.00,27.00,0,2020-07-12 08:36:37+00:00,
2010-10-20,Alcaldia object (101),0.00,8.50,28.00,0,2020-07-12 08:36:37+00:00,
2010-10-21,Alcaldia object (101),0.00,8.00,28.00,0,2020-07-12 08:36:37+00:00,
2010-10-22,Alcaldia object (101),0.00,8.00,28.00,0,2020-07-12 08:36:37+00:00,
2010-10-23,Alcaldia object (101),0.00,8.50,28.00,0,2020-07-12 08:36:37+00:00,
2010-10-24,Alcaldia object (101),0.00,8.50,29.50,0,2020-07-12 08:36:37+00:00,
2010-10-25,Alcaldia object (101),0.00,7.50,29.00,0,2020-07-12 08:36:37+00:00,
2010-10-26,Alcaldia object (101),0.00,7.00,28.00,0,2020-07-12 08:36:37+00:00,
2010-10-27,Alcaldia object (101),0.00,9.00,27.50,0,2020-07-12 08:36:37+00:00,
2010-10-28,Alcaldia object (101),0.00,8.50,27.50,0,2020-07-12 08:36:37+00:00,
2010-10-29,Alcaldia object (101),0.00,9.00,28.00,0,2020-07-12 08:36:37+00:00,
2010-10-30,Alcaldia object (101),0.00,8.00,24.50,0,2020-07-12 08:36:37+00:00,
2010-10-31,Alcaldia object (101),0.00,8.50,26.00,0,2020-07-12 08:36:37+00:00,
2010-11-01,Alcaldia object (101),0.00,9.50,27.00,0,2020-07-12 08:36:37+00:00,
2010-11-02,Alcaldia object (101),0.00,8.50,27.00,0,2020-07-12 08:36:37+00:00,
2010-11-03,Alcaldia object (101),0.50,10.00,21.00,0,2020-07-12 08:36:37+00:00,
2010-11-04,Alcaldia object (101),0.00,6.00,19.00,0,2020-07-12 08:36:37+00:00,
2010-11-05,Alcaldia object (101),0.00,0.00,19.00,0,2020-07-12 08:36:37+00:00,
2010-11-06,Alcaldia object (101),0.00,-1.00,22.50,0,2020-07-12 08:36:37+00:00,
2010-11-07,Alcaldia object (101),0.00,-1.50,21.50,0,2020-07-12 08:36:37+00:00,
2010-11-08,Alcaldia object (101),0.00,0.00,22.00,0,2020-07-12 08:36:37+00:00,
2010-11-09,Alcaldia object (101),0.00,1.00,22.00,0,2020-07-12 08:36:37+00:00,
2010-11-10,Alcaldia object (101),0.00,1.00,23.50,0,2020-07-12 08:36:37+00:00,
2010-11-11,Alcaldia object (101),0.00,3.50,25.50,0,2020-07-12 08:36:37+00:00,
2010-11-12,Alcaldia object (101),0.00,4.50,25.50,0,2020-07-12 08:36:37+00:00,
2010-11-13,Alcaldia object (101),0.00,4.00,24.00,0,2020-07-12 08:36:37+00:00,
2010-11-14,Alcaldia object (101),0.00,6.00,26.00,0,2020-07-12 08:36:37+00:00,
2010-11-15,Alcaldia object (101),0.00,7.00,27.00,0,2020-07-12 08:36:37+00:00,
2010-11-16,Alcaldia object (101),0.00,6.50,25.00,0,2020-07-12 08:36:37+00:00,
2010-11-17,Alcaldia object (101),0.00,6.00,27.00,0,2020-07-12 08:36:37+00:00,
2010-11-18,Alcaldia object (101),0.00,7.50,17.00,0,2020-07-12 08:36:37+00:00,
2010-11-19,Alcaldia object (101),0.00,8.50,24.00,0,2020-07-12 08:36:37+00:00,
2010-11-20,Alcaldia object (101),0.00,7.00,26.00,0,2020-07-12 08:36:37+00:00,
2010-11-21,Alcaldia object (101),0.00,5.50,27.00,0,2020-07-12 08:36:37+00:00,
2010-11-22,Alcaldia object (101),0.00,7.00,27.00,0,2020-07-12 08:36:37+00:00,
2010-11-23,Alcaldia object (101),0.00,7.50,27.50,0,2020-07-12 08:36:37+00:00,
2010-11-24,Alcaldia object (101),0.00,6.00,28.00,0,2020-07-12 08:36:37+00:00,
2010-11-25,Alcaldia object (101),0.00,7.00,26.50,0,2020-07-12 08:36:37+00:00,
2010-11-26,Alcaldia object (101),0.00,7.50,26.00,0,2020-07-12 08:36:37+00:00,
2010-11-27,Alcaldia object (101),0.00,9.00,24.00,0,2020-07-12 08:36:37+00:00,
2010-11-28,Alcaldia object (101),0.00,7.50,26.00,0,2020-07-12 08:36:37+00:00,
2010-11-29,Alcaldia object (101),0.00,8.00,25.50,0,2020-07-12 08:36:37+00:00,
2010-11-30,Alcaldia object (101),0.00,6.50,27.00,0,2020-07-12 08:36:37+00:00,
2010-12-01,Alcaldia object (101),0.00,6.50,21.50,0,2020-07-12 08:36:37+00:00,
2010-12-02,Alcaldia object (101),0.00,5.00,24.00,0,2020-07-12 08:36:37+00:00,
2010-12-03,Alcaldia object (101),0.00,3.00,12.00,0,2020-07-12 08:36:37+00:00,
2010-12-04,Alcaldia object (101),0.00,1.00,24.00,0,2020-07-12 08:36:37+00:00,
2010-12-05,Alcaldia object (101),0.00,0.00,23.00,0,2020-07-12 08:36:37+00:00,
2010-12-06,Alcaldia object (101),0.00,1.00,22.00,0,2020-07-12 08:36:37+00:00,
2010-12-07,Alcaldia object (101),0.00,4.00,20.50,0,2020-07-12 08:36:37+00:00,
2010-12-08,Alcaldia object (101),0.00,3.00,23.00,0,2020-07-12 08:36:37+00:00,
2010-12-09,Alcaldia object (101),0.00,1.00,18.00,0,2020-07-12 08:36:37+00:00,
2010-12-10,Alcaldia object (101),0.00,-2.00,23.00,0,2020-07-12 08:36:37+00:00,
2010-12-11,Alcaldia object (101),0.00,-1.00,24.50,0,2020-07-12 08:36:37+00:00,
2010-12-12,Alcaldia object (101),0.00,-0.50,22.00,0,2020-07-12 08:36:37+00:00,
2010-12-13,Alcaldia object (101),0.00,1.00,22.50,0,2020-07-12 08:36:37+00:00,
2010-12-14,Alcaldia object (101),0.00,1.00,23.00,0,2020-07-12 08:36:37+00:00,
2010-12-15,Alcaldia object (101),0.00,1.00,24.00,0,2020-07-12 08:36:37+00:00,
2010-12-16,Alcaldia object (101),0.00,1.00,23.00,0,2020-07-12 08:36:37+00:00,
2010-12-17,Alcaldia object (101),0.00,3.00,23.50,0,2020-07-12 08:36:37+00:00,
2010-12-18,Alcaldia object (101),0.00,1.00,22.50,0,2020-07-12 08:36:37+00:00,
2010-12-19,Alcaldia object (101),0.00,1.50,24.00,0,2020-07-12 08:36:37+00:00,
2010-12-20,Alcaldia object (101),0.00,2.50,25.00,0,2020-07-12 08:36:37+00:00,
2010-12-21,Alcaldia object (101),0.00,3.00,25.00,0,2020-07-12 08:36:37+00:00,
2010-12-22,Alcaldia object (101),0.00,1.50,24.00,0,2020-07-12 08:36:37+00:00,
2010-12-23,Alcaldia object (101),0.00,2.00,24.50,0,2020-07-12 08:36:37+00:00,
2010-12-24,Alcaldia object (101),0.00,1.50,23.00,0,2020-07-12 08:36:37+00:00,
2010-12-25,Alcaldia object (101),0.00,4.00,19.00,0,2020-07-12 08:36:37+00:00,
2010-12-26,Alcaldia object (101),0.00,3.50,18.50,0,2020-07-12 08:36:37+00:00,
2010-12-27,Alcaldia object (101),0.00,4.00,22.00,0,2020-07-12 08:36:37+00:00,
2010-12-28,Alcaldia object (101),0.00,4.00,21.00,0,2020-07-12 08:36:37+00:00,
2010-12-29,Alcaldia object (101),0.00,4.50,26.00,0,2020-07-12 08:36:37+00:00,
2010-12-30,Alcaldia object (101),0.00,6.00,24.00,0,2020-07-12 08:36:37+00:00,
2010-12-31,Alcaldia object (101),0.00,2.50,22.00,0,2020-07-12 08:36:37+00:00,
