Fecha,Alcaldía,Precipitación,Temperatura Mínima,Temperatura Máxima,Inundación,Creación,Actualización
2016-10-06,Alcaldia object (101),0.00,12.00,28.50,0,2020-07-12 08:36:59+00:00,
2016-10-07,Alcaldia object (101),0.00,11.00,26.50,0,2020-07-12 08:36:59+00:00,
2016-10-08,Alcaldia object (101),1.30,12.00,24.50,0,2020-07-12 08:36:59+00:00,
2016-10-09,Alcaldia object (101),0.30,13.00,20.00,0,2020-07-12 08:36:59+00:00,
2016-10-10,Alcaldia object (101),0.00,11.50,23.00,0,2020-07-12 08:36:59+00:00,
2016-10-11,Alcaldia object (101),0.00,12.00,26.00,0,2020-07-12 08:36:59+00:00,
2016-10-12,Alcaldia object (101),0.50,13.00,27.00,0,2020-07-12 08:36:59+00:00,
2016-10-13,Alcaldia object (101),0.00,8.00,28.00,0,2020-07-12 08:36:59+00:00,
2016-10-14,Alcaldia object (101),0.00,8.50,28.00,0,2020-07-12 08:36:59+00:00,
2016-10-15,Alcaldia object (101),0.00,8.50,26.50,0,2020-07-12 08:36:59+00:00,
2016-10-16,Alcaldia object (101),0.00,10.00,26.50,0,2020-07-12 08:36:59+00:00,
2016-10-17,Alcaldia object (101),22.60,10.00,26.50,0,2020-07-12 08:36:59+00:00,
2016-10-18,Alcaldia object (101),0.00,11.00,27.00,0,2020-07-12 08:36:59+00:00,
2016-10-19,Alcaldia object (101),0.00,10.50,26.00,0,2020-07-12 08:36:59+00:00,
2016-10-20,Alcaldia object (101),0.00,11.00,26.00,0,2020-07-12 08:36:59+00:00,
2016-10-21,Alcaldia object (101),0.00,12.00,20.50,0,2020-07-12 08:36:59+00:00,
2016-10-22,Alcaldia object (101),0.00,12.50,19.50,0,2020-07-12 08:36:59+00:00,
2016-10-23,Alcaldia object (101),0.00,11.00,23.50,0,2020-07-12 08:36:59+00:00,
2016-10-24,Alcaldia object (101),0.00,11.00,26.00,0,2020-07-12 08:37:00+00:00,
2016-10-25,Alcaldia object (101),0.00,11.00,23.50,0,2020-07-12 08:37:00+00:00,
2016-10-26,Alcaldia object (101),0.00,9.50,25.00,0,2020-07-12 08:37:00+00:00,
2016-10-27,Alcaldia object (101),0.00,10.50,19.50,0,2020-07-12 08:37:00+00:00,
2016-10-28,Alcaldia object (101),0.00,7.50,28.50,0,2020-07-12 08:37:00+00:00,
2016-10-29,Alcaldia object (101),0.00,10.00,23.00,0,2020-07-12 08:37:00+00:00,
2016-10-30,Alcaldia object (101),0.00,9.50,24.00,0,2020-07-12 08:37:00+00:00,
2016-10-31,Alcaldia object (101),6.40,11.00,23.00,0,2020-07-12 08:37:00+00:00,
2016-11-01,Alcaldia object (101),0.00,9.00,26.00,0,2020-07-12 08:37:00+00:00,
2016-11-02,Alcaldia object (101),0.30,9.00,27.50,0,2020-07-12 08:37:00+00:00,
2016-11-03,Alcaldia object (101),0.30,11.00,24.50,0,2020-07-12 08:37:00+00:00,
2016-11-04,Alcaldia object (101),0.00,12.00,24.00,0,2020-07-12 08:37:00+00:00,
2016-11-05,Alcaldia object (101),0.00,12.50,23.00,0,2020-07-12 08:37:00+00:00,
2016-11-06,Alcaldia object (101),0.00,11.00,25.00,0,2020-07-12 08:37:00+00:00,
2016-11-07,Alcaldia object (101),0.00,10.00,27.00,0,2020-07-12 08:37:00+00:00,
2016-11-08,Alcaldia object (101),21.00,11.00,24.00,0,2020-07-12 08:37:00+00:00,
2016-11-09,Alcaldia object (101),20.00,11.50,18.00,0,2020-07-12 08:37:00+00:00,
2016-11-10,Alcaldia object (101),0.00,10.50,16.50,0,2020-07-12 08:37:00+00:00,
2016-11-11,Alcaldia object (101),1.50,11.00,18.00,0,2020-07-12 08:37:00+00:00,
2016-11-12,Alcaldia object (101),0.30,11.00,27.00,0,2020-07-12 08:37:00+00:00,
2016-11-13,Alcaldia object (101),0.00,11.50,20.00,0,2020-07-12 08:37:00+00:00,
2016-11-14,Alcaldia object (101),0.00,10.40,24.00,0,2020-07-12 08:37:00+00:00,
2016-11-15,Alcaldia object (101),0.00,12.00,24.00,0,2020-07-12 08:37:00+00:00,
2016-11-16,Alcaldia object (101),4.80,12.00,16.50,0,2020-07-12 08:37:00+00:00,
2016-11-17,Alcaldia object (101),0.00,10.00,22.00,0,2020-07-12 08:37:00+00:00,
2016-11-18,Alcaldia object (101),0.00,10.00,23.00,0,2020-07-12 08:37:00+00:00,
2016-11-19,Alcaldia object (101),0.00,11.00,15.00,0,2020-07-12 08:37:00+00:00,
2016-11-20,Alcaldia object (101),0.00,7.50,20.00,0,2020-07-12 08:37:00+00:00,
2016-11-21,Alcaldia object (101),0.00,4.50,23.00,0,2020-07-12 08:37:00+00:00,
2016-11-22,Alcaldia object (101),0.00,6.00,18.50,0,2020-07-12 08:37:00+00:00,
2016-11-23,Alcaldia object (101),0.00,6.00,24.00,0,2020-07-12 08:37:00+00:00,
2016-11-24,Alcaldia object (101),0.00,4.00,22.00,0,2020-07-12 08:37:00+00:00,
2016-11-25,Alcaldia object (101),0.00,11.50,21.50,0,2020-07-12 08:37:00+00:00,
2016-11-26,Alcaldia object (101),0.00,6.00,20.00,0,2020-07-12 08:37:00+00:00,
2016-11-27,Alcaldia object (101),0.00,7.00,21.50,0,2020-07-12 08:37:00+00:00,
2016-11-28,Alcaldia object (101),0.00,11.50,26.00,0,2020-07-12 08:37:00+00:00,
2016-11-29,Alcaldia object (101),0.00,11.00,27.50,0,2020-07-12 08:37:00+00:00,
2016-11-30,Alcaldia object (101),0.00,9.00,27.00,0,2020-07-12 08:37:00+00:00,
2016-12-01,Alcaldia object (101),0.00,10.00,27.00,0,2020-07-12 08:37:00+00:00,
2016-12-02,Alcaldia object (101),0.00,9.50,26.50,0,2020-07-12 08:37:00+00:00,
2016-12-03,Alcaldia object (101),0.00,9.00,27.00,0,2020-07-12 08:37:00+00:00,
2016-12-04,Alcaldia object (101),0.00,9.00,26.50,0,2020-07-12 08:37:00+00:00,
2016-12-05,Alcaldia object (101),0.00,11.00,26.00,0,2020-07-12 08:37:00+00:00,
2016-12-06,Alcaldia object (101),0.00,11.00,27.00,0,2020-07-12 08:37:00+00:00,
2016-12-07,Alcaldia object (101),0.00,10.50,27.00,0,2020-07-12 08:37:00+00:00,
2016-12-08,Alcaldia object (101),0.00,11.00,26.50,0,2020-07-12 08:37:00+00:00,
2016-12-09,Alcaldia object (101),0.00,9.00,22.00,0,2020-07-12 08:37:00+00:00,
2016-12-10,Alcaldia object (101),0.00,9.00,21.00,0,2020-07-12 08:37:00+00:00,
2016-12-11,Alcaldia object (101),0.00,8.00,29.00,0,2020-07-12 08:37:00+00:00,
2016-12-12,Alcaldia object (101),0.00,12.00,24.00,0,2020-07-12 08:37:00+00:00,
2016-12-13,Alcaldia object (101),0.00,7.00,25.00,0,2020-07-12 08:37:00+00:00,
2016-12-14,Alcaldia object (101),0.00,13.50,25.50,0,2020-07-12 08:37:00+00:00,
2016-12-15,Alcaldia object (101),3.10,6.00,24.00,0,2020-07-12 08:37:00+00:00,
2016-12-16,Alcaldia object (101),0.00,9.50,26.50,0,2020-07-12 08:37:00+00:00,
2016-12-17,Alcaldia object (101),0.00,9.00,25.50,0,2020-07-12 08:37:00+00:00,
2016-12-18,Alcaldia object (101),0.00,9.50,25.50,0,2020-07-12 08:37:00+00:00,
2016-12-19,Alcaldia object (101),0.00,10.00,23.00,0,2020-07-12 08:37:00+00:00,
2016-12-20,Alcaldia object (101),0.00,8.00,22.00,0,2020-07-12 08:37:00+00:00,
2016-12-21,Alcaldia object (101),0.00,8.00,24.00,0,2020-07-12 08:37:00+00:00,
2016-12-22,Alcaldia object (101),0.00,7.00,25.00,0,2020-07-12 08:37:00+00:00,
2016-12-23,Alcaldia object (101),0.00,5.50,23.00,0,2020-07-12 08:37:00+00:00,
2016-12-24,Alcaldia object (101),0.00,5.50,25.00,0,2020-07-12 08:37:00+00:00,
2016-12-25,Alcaldia object (101),0.00,11.50,24.50,0,2020-07-12 08:37:00+00:00,
2016-12-26,Alcaldia object (101),0.00,6.00,24.50,0,2020-07-12 08:37:00+00:00,
2016-12-27,Alcaldia object (101),0.00,6.00,24.50,0,2020-07-12 08:37:00+00:00,
2016-12-28,Alcaldia object (101),0.00,6.50,25.00,0,2020-07-12 08:37:00+00:00,
2016-12-29,Alcaldia object (101),0.00,9.00,25.50,0,2020-07-12 08:37:00+00:00,
2016-12-30,Alcaldia object (101),0.00,10.50,21.50,0,2020-07-12 08:37:00+00:00,
2016-12-31,Alcaldia object (101),0.00,6.50,25.00,0,2020-07-12 08:37:00+00:00,
2017-01-01,Alcaldia object (101),0.00,8.00,23.50,0,2020-07-12 08:37:00+00:00,
2017-01-02,Alcaldia object (101),0.00,12.00,26.50,0,2020-07-12 08:37:00+00:00,
2017-01-03,Alcaldia object (101),0.00,11.50,25.50,0,2020-07-12 08:37:00+00:00,
2017-01-04,Alcaldia object (101),0.00,9.00,28.00,0,2020-07-12 08:37:00+00:00,
2017-01-05,Alcaldia object (101),0.00,9.00,27.00,0,2020-07-12 08:37:00+00:00,
2017-01-06,Alcaldia object (101),0.00,11.00,27.50,0,2020-07-12 08:37:00+00:00,
2017-01-07,Alcaldia object (101),0.00,7.50,24.50,0,2020-07-12 08:37:00+00:00,
2017-01-08,Alcaldia object (101),0.00,6.00,17.00,0,2020-07-12 08:37:00+00:00,
2017-01-09,Alcaldia object (101),0.00,3.50,20.50,0,2020-07-12 08:37:00+00:00,
2017-01-10,Alcaldia object (101),0.00,3.00,25.00,0,2020-07-12 08:37:00+00:00,
2017-01-11,Alcaldia object (101),0.00,3.00,24.00,0,2020-07-12 08:37:00+00:00,
2017-01-12,Alcaldia object (101),0.00,4.50,24.50,0,2020-07-12 08:37:00+00:00,
2017-01-13,Alcaldia object (101),0.00,4.50,24.50,0,2020-07-12 08:37:00+00:00,
2017-01-14,Alcaldia object (101),0.00,4.00,22.50,0,2020-07-12 08:37:00+00:00,
2017-01-15,Alcaldia object (101),0.00,4.00,26.00,0,2020-07-12 08:37:00+00:00,
2017-01-16,Alcaldia object (101),0.00,4.50,25.00,0,2020-07-12 08:37:00+00:00,
2017-01-17,Alcaldia object (101),0.00,5.00,25.00,0,2020-07-12 08:37:00+00:00,
2017-01-18,Alcaldia object (101),0.00,5.50,25.50,0,2020-07-12 08:37:00+00:00,
2017-01-19,Alcaldia object (101),0.00,7.00,25.00,0,2020-07-12 08:37:00+00:00,
2017-01-20,Alcaldia object (101),0.00,7.50,25.50,0,2020-07-12 08:37:00+00:00,
2017-01-21,Alcaldia object (101),0.00,7.50,27.00,0,2020-07-12 08:37:00+00:00,
2017-01-22,Alcaldia object (101),0.00,5.00,25.00,0,2020-07-12 08:37:00+00:00,
2017-01-23,Alcaldia object (101),0.00,4.00,26.50,0,2020-07-12 08:37:00+00:00,
2017-01-24,Alcaldia object (101),0.00,4.00,26.50,0,2020-07-12 08:37:00+00:00,
2017-01-25,Alcaldia object (101),0.00,5.50,28.00,0,2020-07-12 08:37:00+00:00,
2017-01-26,Alcaldia object (101),0.00,6.50,27.00,0,2020-07-12 08:37:00+00:00,
2017-01-27,Alcaldia object (101),0.00,12.00,28.00,0,2020-07-12 08:37:00+00:00,
2017-01-28,Alcaldia object (101),0.00,6.00,27.00,0,2020-07-12 08:37:00+00:00,
2017-01-29,Alcaldia object (101),0.00,6.00,22.00,0,2020-07-12 08:37:00+00:00,
2017-01-30,Alcaldia object (101),0.00,4.50,23.00,0,2020-07-12 08:37:00+00:00,
2017-01-31,Alcaldia object (101),0.00,5.00,23.00,0,2020-07-12 08:37:00+00:00,
2017-02-01,Alcaldia object (101),0.00,8.00,25.00,0,2020-07-12 08:37:00+00:00,
2017-02-02,Alcaldia object (101),0.00,12.00,24.00,0,2020-07-12 08:37:00+00:00,
2017-02-03,Alcaldia object (101),0.00,6.00,24.50,0,2020-07-12 08:37:00+00:00,
2017-02-04,Alcaldia object (101),0.00,5.50,23.50,0,2020-07-12 08:37:01+00:00,
2017-02-05,Alcaldia object (101),0.00,7.50,25.00,0,2020-07-12 08:37:01+00:00,
2017-02-06,Alcaldia object (101),0.00,7.50,25.00,0,2020-07-12 08:37:01+00:00,
2017-02-07,Alcaldia object (101),0.00,12.50,23.00,0,2020-07-12 08:37:01+00:00,
2017-02-08,Alcaldia object (101),0.00,12.00,28.50,0,2020-07-12 08:37:01+00:00,
2017-02-09,Alcaldia object (101),0.00,9.00,27.00,0,2020-07-12 08:37:01+00:00,
2017-02-10,Alcaldia object (101),0.00,6.00,26.00,0,2020-07-12 08:37:01+00:00,
2017-02-11,Alcaldia object (101),0.00,5.50,28.00,0,2020-07-12 08:37:01+00:00,
2017-02-12,Alcaldia object (101),0.00,6.00,28.00,0,2020-07-12 08:37:01+00:00,
2017-02-13,Alcaldia object (101),0.00,12.00,26.00,0,2020-07-12 08:37:01+00:00,
2017-02-14,Alcaldia object (101),0.00,8.50,26.50,0,2020-07-12 08:37:01+00:00,
2017-02-15,Alcaldia object (101),0.00,12.00,26.50,0,2020-07-12 08:37:01+00:00,
2017-02-16,Alcaldia object (101),0.00,7.00,22.00,0,2020-07-12 08:37:01+00:00,
2017-02-17,Alcaldia object (101),0.00,10.00,24.50,0,2020-07-12 08:37:01+00:00,
2017-02-18,Alcaldia object (101),0.00,6.00,28.00,0,2020-07-12 08:37:01+00:00,
2017-02-19,Alcaldia object (101),0.00,6.00,27.50,0,2020-07-12 08:37:01+00:00,
2017-02-20,Alcaldia object (101),0.00,6.00,27.50,0,2020-07-12 08:37:01+00:00,
2017-02-21,Alcaldia object (101),0.00,8.00,24.00,0,2020-07-12 08:37:01+00:00,
2017-02-22,Alcaldia object (101),0.00,8.50,26.00,0,2020-07-12 08:37:01+00:00,
2017-02-23,Alcaldia object (101),0.00,12.00,27.00,0,2020-07-12 08:37:01+00:00,
2017-02-24,Alcaldia object (101),0.00,9.00,26.00,0,2020-07-12 08:37:01+00:00,
2017-02-25,Alcaldia object (101),0.00,6.00,27.00,0,2020-07-12 08:37:01+00:00,
2017-02-26,Alcaldia object (101),0.00,7.50,27.50,0,2020-07-12 08:37:01+00:00,
2017-02-27,Alcaldia object (101),0.00,8.00,28.00,0,2020-07-12 08:37:01+00:00,
2017-02-28,Alcaldia object (101),0.00,9.00,29.50,0,2020-07-12 08:37:01+00:00,
2017-03-01,Alcaldia object (101),0.00,9.00,30.00,0,2020-07-12 08:37:01+00:00,
2017-03-02,Alcaldia object (101),0.00,9.50,26.50,0,2020-07-12 08:37:01+00:00,
2017-03-03,Alcaldia object (101),0.00,9.50,25.00,0,2020-07-12 08:37:01+00:00,
2017-03-04,Alcaldia object (101),0.00,10.00,26.50,0,2020-07-12 08:37:01+00:00,
2017-03-05,Alcaldia object (101),0.00,9.50,24.00,0,2020-07-12 08:37:01+00:00,
2017-03-06,Alcaldia object (101),0.00,10.50,25.50,0,2020-07-12 08:37:01+00:00,
2017-03-07,Alcaldia object (101),0.00,10.00,25.00,0,2020-07-12 08:37:01+00:00,
2017-03-08,Alcaldia object (101),0.00,10.00,25.00,0,2020-07-12 08:37:01+00:00,
2017-03-09,Alcaldia object (101),1.20,9.50,25.50,0,2020-07-12 08:37:01+00:00,
2017-03-10,Alcaldia object (101),0.00,8.50,25.00,0,2020-07-12 08:37:01+00:00,
2017-03-11,Alcaldia object (101),0.00,9.00,26.00,0,2020-07-12 08:37:01+00:00,
2017-03-12,Alcaldia object (101),0.00,11.00,24.50,0,2020-07-12 08:37:01+00:00,
2017-03-13,Alcaldia object (101),2.90,9.00,24.00,0,2020-07-12 08:37:01+00:00,
2017-03-14,Alcaldia object (101),1.40,6.50,24.00,0,2020-07-12 08:37:01+00:00,
2017-03-15,Alcaldia object (101),4.60,8.00,21.50,0,2020-07-12 08:37:01+00:00,
2017-03-16,Alcaldia object (101),3.60,8.00,23.00,1,2020-07-12 08:37:01+00:00,
2017-03-17,Alcaldia object (101),0.00,12.00,25.00,0,2020-07-12 08:37:01+00:00,
2017-03-18,Alcaldia object (101),0.00,7.50,25.50,0,2020-07-12 08:37:01+00:00,
2017-03-19,Alcaldia object (101),0.00,7.50,26.00,0,2020-07-12 08:37:01+00:00,
2017-03-20,Alcaldia object (101),0.00,6.50,27.00,0,2020-07-12 08:37:01+00:00,
2017-03-21,Alcaldia object (101),0.00,7.00,28.50,0,2020-07-12 08:37:01+00:00,
2017-03-22,Alcaldia object (101),0.00,7.50,28.00,0,2020-07-12 08:37:01+00:00,
2017-03-23,Alcaldia object (101),0.00,6.00,28.50,0,2020-07-12 08:37:01+00:00,
2017-03-24,Alcaldia object (101),0.00,6.50,30.00,0,2020-07-12 08:37:01+00:00,
2017-03-25,Alcaldia object (101),1.10,10.50,29.50,0,2020-07-12 08:37:01+00:00,
2017-03-26,Alcaldia object (101),1.60,10.00,28.50,0,2020-07-12 08:37:01+00:00,
2017-03-27,Alcaldia object (101),0.00,9.00,28.50,0,2020-07-12 08:37:01+00:00,
2017-03-28,Alcaldia object (101),0.00,11.00,28.50,0,2020-07-12 08:37:01+00:00,
2017-03-29,Alcaldia object (101),0.00,10.00,29.50,0,2020-07-12 08:37:01+00:00,
2017-03-30,Alcaldia object (101),0.00,9.00,29.00,0,2020-07-12 08:37:01+00:00,
2017-03-31,Alcaldia object (101),0.00,11.00,27.00,0,2020-07-12 08:37:01+00:00,
2017-04-01,Alcaldia object (101),0.00,11.00,30.00,0,2020-07-12 08:37:01+00:00,
2017-04-02,Alcaldia object (101),0.00,11.50,29.00,0,2020-07-12 08:37:01+00:00,
2017-04-03,Alcaldia object (101),0.00,9.00,29.50,0,2020-07-12 08:37:01+00:00,
2017-04-04,Alcaldia object (101),0.00,8.50,31.00,0,2020-07-12 08:37:01+00:00,
2017-04-05,Alcaldia object (101),0.00,10.00,32.00,0,2020-07-12 08:37:01+00:00,
2017-04-06,Alcaldia object (101),0.50,10.50,28.00,0,2020-07-12 08:37:01+00:00,
2017-04-07,Alcaldia object (101),0.00,12.00,30.00,0,2020-07-12 08:37:01+00:00,
2017-04-08,Alcaldia object (101),0.00,11.50,29.00,0,2020-07-12 08:37:01+00:00,
2017-04-09,Alcaldia object (101),0.00,13.00,29.00,0,2020-07-12 08:37:01+00:00,
2017-04-10,Alcaldia object (101),0.50,12.50,29.00,0,2020-07-12 08:37:01+00:00,
2017-04-11,Alcaldia object (101),0.00,13.50,29.00,0,2020-07-12 08:37:01+00:00,
2017-04-12,Alcaldia object (101),0.00,11.00,27.50,0,2020-07-12 08:37:01+00:00,
2017-04-13,Alcaldia object (101),0.00,9.50,27.00,0,2020-07-12 08:37:01+00:00,
2017-04-14,Alcaldia object (101),0.00,10.00,27.00,0,2020-07-12 08:37:01+00:00,
2017-04-15,Alcaldia object (101),0.00,10.50,28.00,0,2020-07-12 08:37:01+00:00,
2017-04-16,Alcaldia object (101),2.40,12.00,27.50,0,2020-07-12 08:37:01+00:00,
2017-04-17,Alcaldia object (101),0.60,11.00,26.50,0,2020-07-12 08:37:01+00:00,
2017-04-18,Alcaldia object (101),6.00,11.00,23.50,1,2020-07-12 08:37:01+00:00,
2017-04-19,Alcaldia object (101),0.00,12.00,24.00,0,2020-07-12 08:37:01+00:00,
2017-04-20,Alcaldia object (101),0.00,8.00,26.00,0,2020-07-12 08:37:01+00:00,
2017-04-21,Alcaldia object (101),0.00,9.00,28.00,0,2020-07-12 08:37:01+00:00,
2017-04-22,Alcaldia object (101),0.00,11.00,29.50,0,2020-07-12 08:37:01+00:00,
2017-04-23,Alcaldia object (101),0.00,11.00,27.50,0,2020-07-12 08:37:01+00:00,
2017-04-24,Alcaldia object (101),0.40,11.00,28.00,0,2020-07-12 08:37:01+00:00,
2017-04-25,Alcaldia object (101),0.00,11.50,28.00,0,2020-07-12 08:37:01+00:00,
2017-04-26,Alcaldia object (101),0.00,12.00,31.50,0,2020-07-12 08:37:01+00:00,
2017-04-27,Alcaldia object (101),0.00,11.50,30.00,0,2020-07-12 08:37:01+00:00,
2017-04-28,Alcaldia object (101),0.00,11.50,31.00,0,2020-07-12 08:37:01+00:00,
2017-04-29,Alcaldia object (101),0.00,15.00,29.50,0,2020-07-12 08:37:01+00:00,
2017-04-30,Alcaldia object (101),0.00,11.50,32.50,0,2020-07-12 08:37:01+00:00,
2017-05-01,Alcaldia object (101),0.00,13.00,32.00,0,2020-07-12 08:37:01+00:00,
2017-05-02,Alcaldia object (101),0.00,13.00,30.00,0,2020-07-12 08:37:01+00:00,
2017-05-03,Alcaldia object (101),0.00,13.50,30.50,0,2020-07-12 08:37:01+00:00,
2017-05-04,Alcaldia object (101),8.50,14.00,29.50,0,2020-07-12 08:37:01+00:00,
2017-05-05,Alcaldia object (101),1.00,13.50,26.00,0,2020-07-12 08:37:01+00:00,
2017-05-06,Alcaldia object (101),0.00,11.00,28.00,0,2020-07-12 08:37:01+00:00,
2017-05-07,Alcaldia object (101),0.00,11.00,29.50,0,2020-07-12 08:37:01+00:00,
2017-05-08,Alcaldia object (101),0.00,12.00,29.50,0,2020-07-12 08:37:01+00:00,
2017-05-09,Alcaldia object (101),0.00,13.50,28.00,0,2020-07-12 08:37:01+00:00,
2017-05-10,Alcaldia object (101),0.00,13.50,30.00,0,2020-07-12 08:37:01+00:00,
2017-05-11,Alcaldia object (101),4.90,14.00,31.00,0,2020-07-12 08:37:01+00:00,
2017-05-12,Alcaldia object (101),1.00,12.50,28.00,0,2020-07-12 08:37:02+00:00,
2017-05-13,Alcaldia object (101),0.00,13.00,29.00,0,2020-07-12 08:37:02+00:00,
2017-05-14,Alcaldia object (101),0.00,13.50,26.00,0,2020-07-12 08:37:02+00:00,
2017-05-15,Alcaldia object (101),0.00,13.50,30.50,0,2020-07-12 08:37:02+00:00,
2017-05-16,Alcaldia object (101),0.00,14.00,31.00,0,2020-07-12 08:37:02+00:00,
2017-05-17,Alcaldia object (101),0.00,15.50,31.50,0,2020-07-12 08:37:02+00:00,
2017-05-18,Alcaldia object (101),0.00,16.00,32.00,0,2020-07-12 08:37:02+00:00,
2017-05-19,Alcaldia object (101),0.00,16.00,32.00,0,2020-07-12 08:37:02+00:00,
2017-05-20,Alcaldia object (101),0.00,16.00,32.50,0,2020-07-12 08:37:02+00:00,
2017-05-21,Alcaldia object (101),8.90,15.00,31.50,0,2020-07-12 08:37:02+00:00,
2017-05-22,Alcaldia object (101),0.00,13.50,31.50,0,2020-07-12 08:37:02+00:00,
2017-05-23,Alcaldia object (101),0.00,16.00,32.00,0,2020-07-12 08:37:02+00:00,
2017-05-24,Alcaldia object (101),1.90,16.50,31.00,0,2020-07-12 08:37:02+00:00,
2017-05-25,Alcaldia object (101),16.00,15.00,29.50,1,2020-07-12 08:37:02+00:00,
2017-05-26,Alcaldia object (101),0.00,13.50,30.00,0,2020-07-12 08:37:02+00:00,
2017-05-27,Alcaldia object (101),0.00,13.00,30.00,0,2020-07-12 08:37:02+00:00,
2017-05-28,Alcaldia object (101),0.00,15.00,29.50,0,2020-07-12 08:37:02+00:00,
2017-05-29,Alcaldia object (101),0.00,16.00,28.50,0,2020-07-12 08:37:02+00:00,
2017-05-30,Alcaldia object (101),0.00,15.00,26.50,0,2020-07-12 08:37:02+00:00,
2017-05-31,Alcaldia object (101),0.40,15.00,25.50,0,2020-07-12 08:37:02+00:00,
2017-06-01,Alcaldia object (101),0.00,16.00,25.50,0,2020-07-12 08:37:02+00:00,
2017-06-02,Alcaldia object (101),0.00,14.00,27.00,0,2020-07-12 08:37:02+00:00,
2017-06-03,Alcaldia object (101),1.00,14.50,30.00,0,2020-07-12 08:37:02+00:00,
2017-06-04,Alcaldia object (101),0.00,11.00,30.50,0,2020-07-12 08:37:02+00:00,
2017-06-05,Alcaldia object (101),0.50,14.00,28.50,0,2020-07-12 08:37:02+00:00,
2017-06-06,Alcaldia object (101),0.00,16.00,27.50,0,2020-07-12 08:37:02+00:00,
2017-06-07,Alcaldia object (101),10.70,13.00,29.00,1,2020-07-12 08:37:02+00:00,
2017-06-08,Alcaldia object (101),0.00,13.00,29.00,0,2020-07-12 08:37:02+00:00,
2017-06-09,Alcaldia object (101),5.60,14.50,27.00,0,2020-07-12 08:37:02+00:00,
2017-06-10,Alcaldia object (101),14.40,14.00,27.00,1,2020-07-12 08:37:02+00:00,
2017-06-11,Alcaldia object (101),4.40,14.00,28.00,1,2020-07-12 08:37:02+00:00,
2017-06-12,Alcaldia object (101),0.00,14.00,28.50,0,2020-07-12 08:37:02+00:00,
2017-06-13,Alcaldia object (101),5.60,14.50,28.50,0,2020-07-12 08:37:02+00:00,
2017-06-14,Alcaldia object (101),16.40,14.00,26.50,0,2020-07-12 08:37:02+00:00,
2017-06-15,Alcaldia object (101),0.00,13.50,27.00,0,2020-07-12 08:37:02+00:00,
2017-06-16,Alcaldia object (101),0.00,13.50,27.00,0,2020-07-12 08:37:02+00:00,
2017-06-17,Alcaldia object (101),0.00,12.00,28.00,0,2020-07-12 08:37:02+00:00,
2017-06-18,Alcaldia object (101),0.00,12.50,28.50,0,2020-07-12 08:37:02+00:00,
2017-06-19,Alcaldia object (101),0.00,14.00,28.00,0,2020-07-12 08:37:02+00:00,
2017-06-20,Alcaldia object (101),0.00,12.50,27.00,0,2020-07-12 08:37:02+00:00,
2017-06-21,Alcaldia object (101),0.00,11.00,27.50,0,2020-07-12 08:37:02+00:00,
2017-06-22,Alcaldia object (101),0.00,10.50,29.00,0,2020-07-12 08:37:02+00:00,
2017-06-23,Alcaldia object (101),0.00,13.00,31.00,0,2020-07-12 08:37:02+00:00,
2017-06-24,Alcaldia object (101),0.50,13.00,28.50,0,2020-07-12 08:37:02+00:00,
2017-06-25,Alcaldia object (101),1.70,15.50,25.50,0,2020-07-12 08:37:02+00:00,
2017-06-26,Alcaldia object (101),17.80,14.50,26.00,1,2020-07-12 08:37:02+00:00,
2017-06-27,Alcaldia object (101),3.90,14.50,29.50,1,2020-07-12 08:37:02+00:00,
2017-06-28,Alcaldia object (101),11.60,14.50,25.50,1,2020-07-12 08:37:02+00:00,
2017-06-29,Alcaldia object (101),20.00,15.00,26.00,1,2020-07-12 08:37:02+00:00,
2017-06-30,Alcaldia object (101),7.40,15.00,23.00,1,2020-07-12 08:37:02+00:00,
2017-07-01,Alcaldia object (101),2.00,13.50,23.00,1,2020-07-12 08:37:02+00:00,
2017-07-02,Alcaldia object (101),2.50,7.00,26.50,1,2020-07-12 08:37:02+00:00,
2017-07-03,Alcaldia object (101),17.00,14.00,25.50,1,2020-07-12 08:37:02+00:00,
2017-07-04,Alcaldia object (101),10.80,14.00,24.50,1,2020-07-12 08:37:02+00:00,
2017-07-05,Alcaldia object (101),3.20,13.00,24.50,1,2020-07-12 08:37:02+00:00,
2017-07-06,Alcaldia object (101),0.00,12.00,24.00,0,2020-07-12 08:37:02+00:00,
2017-07-07,Alcaldia object (101),10.50,12.50,22.00,1,2020-07-12 08:37:02+00:00,
2017-07-08,Alcaldia object (101),9.30,14.50,21.50,1,2020-07-12 08:37:02+00:00,
2017-07-09,Alcaldia object (101),13.10,14.00,22.00,1,2020-07-12 08:37:02+00:00,
2017-07-10,Alcaldia object (101),15.60,13.00,22.00,0,2020-07-12 08:37:02+00:00,
2017-07-11,Alcaldia object (101),15.30,13.00,23.50,1,2020-07-12 08:37:02+00:00,
2017-07-12,Alcaldia object (101),22.30,12.50,24.50,1,2020-07-12 08:37:02+00:00,
2017-07-13,Alcaldia object (101),2.80,13.50,26.00,0,2020-07-12 08:37:02+00:00,
2017-07-14,Alcaldia object (101),0.00,13.00,26.00,0,2020-07-12 08:37:02+00:00,
2017-07-15,Alcaldia object (101),0.00,13.50,26.00,0,2020-07-12 08:37:02+00:00,
2017-07-16,Alcaldia object (101),0.90,13.00,27.00,0,2020-07-12 08:37:02+00:00,
